,Value
Initial Capital,100000.0
Final Equity,386569.1870414683
Total Return (%),286.5691870414683
CAGR (%),9.45134781395982
Volatility (%),19.91701156434605
Sharpe Ratio,0.4745364425493892
Sortino Ratio,0.6225201101728585
Max Drawdown (%),-34.46147149860584
Calmar Ratio,0.2742583935901339
Win Rate (%),52.624602332979855
Avg Win (%),0.8911740375388018
Avg Loss (%),-0.9650781271604805
Total Trades,3773.0
