date,filter_type,filter_period,score,is_reeval
2007-09-28,EMA,12,0.0,False
2007-12-31,TEMA,90,127.61015865287466,True
2008-03-31,Double_EMA,63,1.9718973236414614,True
2008-06-30,Double_EMA,63,199.7268478373939,True
2008-09-30,Double_EMA,63,-0.6065002924434046,True
2008-12-31,EMA,12,-0.6069200415392793,True
2009-03-31,EMA,12,-0.6107569943593097,True
2009-06-30,EMA,12,-0.5551293573172242,True
2009-09-30,Double_EMA,25,-0.1314971691835179,True
2009-12-31,Double_EMA,25,-0.17774529939888767,True
2010-03-31,Double_EMA,25,0.5349252419581508,True
2010-06-30,Double_EMA,25,0.1434807002869863,True
2010-09-30,Double_EMA,25,1.6553545928172366,True
2010-12-31,Double_EMA,25,5.648181249584224,True
2011-03-31,Double_EMA,25,13.831698608516627,True
2011-06-30,Double_EMA,25,8.931105281902035,True
2011-09-30,Double_EMA,25,4.340093327772407,True
2011-12-30,Double_EMA,25,4.59632485115659,True
2012-03-30,TEMA,120,7.710243183243661,True
2012-06-29,TEMA,105,15.891941649823584,True
2012-09-28,TEMA,90,14.537736509753978,True
2012-12-31,TEMA,75,14.669716250884326,True
2013-04-30,TEMA,45,30.206110118846876,True
2013-07-31,TEMA,25,84.03056345386783,True
2013-10-31,Double_EMA,25,201.25241837570834,True
2014-01-31,TEMA,25,101.7758350451267,True
2014-05-30,TEMA,25,53.766326038349725,True
2014-08-29,Double_EMA,25,57.93301347955442,True
2014-11-28,Double_EMA,25,51.056294230359136,True
2015-02-27,Double_EMA,25,70.49230924858637,True
2015-05-29,TEMA,90,53.238447165004985,True
2015-08-31,TEMA,90,35.512508306050655,True
2015-11-30,TEMA,90,33.95627099688141,True
2016-02-29,TEMA,90,18.265268194426735,True
2016-05-31,Double_EMA,25,22.05957431584892,True
2016-08-31,Double_EMA,25,24.989083721325475,True
2016-11-30,TEMA,12,24.60006892064073,True
2017-02-28,TEMA,12,39.324574114759116,True
2017-05-31,TEMA,12,32.712706044711055,True
2017-08-31,Double_EMA,25,30.33018375896224,True
2017-11-30,Double_EMA,25,26.970121859280553,True
2018-02-28,Double_EMA,25,16.22849033259318,True
2018-05-31,EMA,45,17.461517142543407,True
2018-08-31,EMA,45,23.41050848331253,True
2018-11-30,Double_EMA,12,17.83510011493621,True
2019-02-28,EMA,45,19.750035694355265,True
2019-05-31,EMA,45,11.089020474218586,True
2019-08-30,TEMA,120,13.228531584638668,True
2019-11-29,TEMA,75,23.28212289636514,True
2020-02-28,TEMA,120,20.27941744724825,True
2020-05-29,TEMA,75,23.680738477279753,True
2020-08-31,TEMA,75,40.90720555122685,True
2020-11-30,Double_EMA,75,59.15309495703377,True
2021-03-31,EMA,45,79.67602430382584,True
2021-06-30,Double_EMA,75,124.06298744010317,True
2021-09-30,Double_EMA,75,60.30052372442959,True
2021-12-31,Double_EMA,75,58.366885997627605,True
2022-03-31,TEMA,45,99.64090385784962,True
2022-06-30,TEMA,45,63.91524048195538,True
2022-09-30,TEMA,45,47.48639400369755,True
2022-12-30,TEMA,63,133.52247546407227,True
2023-03-31,TEMA,45,95.01416859881056,True
2023-06-30,TEMA,45,101.79175870528142,True
2023-09-29,Double_EMA,75,57.938566205208446,True
2023-12-29,Double_EMA,75,67.70488902922854,True
2024-03-28,TEMA,63,109.15663110969538,True
2024-06-28,Double_EMA,63,104.24007609825121,True
2024-09-30,Double_EMA,90,56.253270092859005,True
