,Value
Initial Capital,100000.0
Final Equity,134857.19831272349
Total Return (%),34.85719831272349
CAGR (%),1.508878713445938
Volatility (%),25.93387403227106
Sharpe Ratio,0.058181770743867676
Max Drawdown (%),-68.45613895528014
Calmar Ratio,0.022041539830805132
Win Rate (%),51.8982309679984
Avg Win (%),1.0498985226883375
Avg Loss (%),-1.1204181339258072
Total Trades,5032.0
