date,action,symbol,shares,price,value,cost,cash_after
2007-10-05,BUY,XLB,3444,28.960227966308594,99739.0251159668,149.6085376739502,111.36634635925293
2007-10-12,SELL,XLB,3444,29.229957580566406,100667.9739074707,151.00196086120607,100628.33829296875
2007-10-12,BUY,VNQ,2860,35.09623336791992,100375.22743225098,150.56284114837646,102.54801956939627
2007-10-19,SELL,VNQ,2860,32.53016662597656,93036.27655029297,139.55441482543944,92999.27015503692
2007-10-19,BUY,XLE,2169,42.75990295410156,92746.22950744629,139.11934426116943,113.92130332946545
2007-10-26,SELL,XLE,2169,44.22547149658203,95925.04767608643,143.88757151412963,95895.08140790176
2008-04-25,BUY,XLE,1997,47.893768310546875,95643.85531616211,143.46578297424318,107.7603087653988
2008-06-13,SELL,XLE,1997,50.043426513671875,99936.72274780273,149.9050841217041,99894.57797244642
2009-04-17,BUY,XLP,7047,14.138198852539062,99631.88731384277,149.4478309707642,113.24282763288647
2009-05-22,SELL,XLP,7047,14.675822257995605,103420.51945209503,155.13077917814255,103378.63150054977
2009-06-05,BUY,XLP,6821,15.117432594299316,103116.00772571564,154.67401158857345,107.94976324556046
2009-06-19,SELL,XLP,6821,14.762364387512207,100694.08748722076,151.04113123083116,100650.9961192355
2009-07-24,BUY,XLP,6346,15.820039749145508,100393.97224807739,150.5909583721161,106.4329127859819
2009-09-04,SELL,XLP,6346,16.019969940185547,101662.72924041748,152.4940938606262,101616.66805934283
2009-09-18,BUY,XLK,6024,16.825178146362305,101354.87315368652,152.0323097305298,109.76259592578572
2009-10-02,SELL,XLK,6024,16.309715270996094,98249.72479248047,147.37458718872068,98212.11280121753
2009-10-16,BUY,XLF,10522,9.310630798339844,97966.45726013184,146.94968589019774,98.70585519549786
2009-10-30,SELL,XLF,10522,8.594898223876953,90435.5191116333,135.65327866744994,90398.57168816135
2009-11-13,BUY,VNQ,4025,22.400259017944336,90161.04254722595,135.24156382083893,102.28757711456274
2009-12-18,SELL,VNQ,4025,23.550073623657227,94789.04633522034,142.1835695028305,94749.15034283207
2010-01-08,BUY,VNQ,3932,24.031841278076172,94493.19990539551,141.73979985809328,114.21063757846423
2010-01-22,SELL,VNQ,3932,22.96962547302246,90316.56735992432,135.4748510398865,90295.30314646289
2010-03-19,BUY,VNQ,3405,26.447420120239258,90053.46550941467,135.08019826412203,106.75743878408684
2010-05-07,SELL,VNQ,3405,26.683961868286133,90858.89016151428,136.28833524227142,90829.3592650561
2010-08-06,BUY,VNQ,3200,28.30709457397461,90582.70263671875,135.87405395507812,110.78257438227593
2010-08-20,SELL,VNQ,3200,27.12809181213379,86809.89379882812,130.2148406982422,86790.46153251216
2010-10-01,BUY,VNQ,2989,28.960262298583984,86562.22401046753,129.8433360157013,98.39418602891965
2010-12-10,SELL,VNQ,2989,29.85663414001465,89241.47944450378,133.86221916675566,89206.01141136595
2010-12-10,BUY,XLB,3260,27.28789520263672,88958.5383605957,133.43780754089357,114.03524322935846
2011-01-07,SELL,XLB,3260,28.292587280273438,92233.8345336914,138.35075180053713,92209.51902512023
2011-01-07,BUY,XLE,2221,41.40464782714844,91959.72282409668,137.93958423614504,111.85661678740871
2011-02-25,SELL,XLE,2221,47.26241683959961,104969.82780075073,157.4547417011261,104924.22967583702
2011-04-15,BUY,XLE,2228,46.9652099609375,104638.48779296875,156.9577316894531,128.78415117881377
2011-06-17,SELL,XLE,2228,43.77355194091797,97527.47372436523,146.29121058654786,97509.9666649575
2011-10-28,BUY,XLU,4458,21.81743049621582,97262.10515213013,145.8931577281952,101.96835509917582
2011-11-11,SELL,XLU,4458,22.03553581237793,98234.41865158081,147.3516279773712,98189.03537870261
2011-12-30,BUY,XLU,4319,22.673044204711914,97924.87792015076,146.88731688022614,117.27014167162997
2012-01-13,SELL,XLU,4319,21.986167907714844,94958.25919342041,142.43738879013063,94933.09194630191
2012-01-13,BUY,XLE,2214,42.75233459472656,94653.66879272461,141.98050318908693,137.44265038821322
2012-01-27,SELL,XLE,2214,44.0082893371582,97434.35259246826,146.1515288887024,97425.64371396777
2012-01-27,BUY,XLU,4440,21.885343551635742,97170.9253692627,145.75638805389406,108.96195665118285
2012-05-18,SELL,XLU,4440,22.526622772216797,100018.20510864258,150.02730766296386,99977.1397576308
2012-07-13,BUY,XLY,2674,37.28712463378906,99705.77127075195,149.55865690612794,121.80982997271349
2012-10-12,SELL,XLY,2674,39.67327880859375,106086.34753417969,159.12952130126953,106049.02784285114
2012-10-12,BUY,VNQ,2748,38.492366790771484,105777.02394104004,158.66553591156006,113.33836589954444
2012-12-21,SELL,VNQ,2748,39.41351318359375,108308.33422851562,162.46250134277346,108259.2100930724
2012-12-21,BUY,XLV,3306,32.664432525634766,107988.61392974854,161.9829208946228,108.61324242924456
2013-01-11,SELL,XLV,3306,33.93168258666992,112178.14263153076,168.26721394729614,112118.4886600127
2013-01-11,BUY,XLF,10176,10.990094184875488,111835.19842529297,167.75279763793947,115.53743708180264
2013-05-24,SELL,XLF,10176,12.715703010559082,129394.99383544922,194.09249075317382,129316.43878177785
2013-05-24,BUY,XLV,3218,40.07511520385742,128961.72072601318,193.4425810890198,161.27547467564
2013-07-26,SELL,XLV,3218,41.912044525146484,134872.9592819214,202.3094389228821,134831.92531767415
2013-07-26,BUY,XLF,10070,13.355802536010742,134492.93153762817,201.73939730644227,137.25438273954205
2013-09-13,SELL,XLF,10070,13.07108211517334,131625.79689979553,197.43869534969332,131565.61258718537
2013-09-13,BUY,XLY,2509,52.30206298828125,131225.87603759766,196.83881405639647,142.89773553132545
2013-10-11,SELL,XLY,2509,52.960872650146484,132878.82947921753,199.3182442188263,132822.40897053003
2013-10-11,BUY,XLB,3966,33.40315246582031,132476.90267944336,198.71535401916503,146.79093706750427
2013-11-22,SELL,XLB,3966,35.12236785888672,139295.31092834473,208.94296639251706,139233.1588990197
2013-11-22,BUY,XLI,3434,40.437068939208984,138860.89473724365,208.29134210586548,163.9728196701908
2014-02-14,SELL,XLI,3434,41.466373443603516,142395.52640533447,213.5932896080017,142345.90593539667
2014-02-14,BUY,XLV,2951,48.10035705566406,141944.15367126465,212.91623050689697,188.83603362512076
2014-04-11,SELL,XLV,2951,46.193809509277344,136317.93186187744,204.47689779281615,136302.29099770976
2014-04-11,BUY,VNQ,3056,44.48737716674805,135953.42462158203,203.93013693237305,144.9362391953473
2014-04-25,SELL,VNQ,3056,45.497440338134766,139040.17767333984,208.5602665100098,138976.5536460252
2014-04-25,BUY,XLU,4675,29.65256118774414,138625.72355270386,207.9385853290558,142.8915079922881
2014-05-30,SELL,XLU,4675,29.3980712890625,137435.9832763672,206.15397491455076,137372.72080944493
2014-05-30,BUY,XLE,2239,61.17583084106445,136972.6852531433,205.45902787971497,194.57652842189418
2014-08-15,SELL,XLE,2239,62.143409729003906,139139.09438323975,208.70864157485963,139124.96227008678
2014-08-15,BUY,XLK,4057,34.202518463134766,138759.61740493774,208.13942610740662,157.2054390416306
2014-09-26,SELL,XLK,4057,34.78684616088867,141130.23487472534,211.695352312088,141075.74496145488
2014-09-26,BUY,XLV,2616,53.79102325439453,140717.3168334961,211.07597525024414,147.3521527085395
2014-11-14,SELL,XLV,2616,56.1715202331543,146944.69692993164,220.41704539489746,146871.6320372453
2014-11-14,BUY,XLU,4657,31.456626892089844,146493.5114364624,219.74026715469358,158.38033362818533
2014-12-12,SELL,XLU,4657,32.13559341430664,149655.45853042603,224.48318779563903,149589.35567625856
2015-02-20,BUY,XLV,2465,60.512542724609375,149163.4178161621,223.74512672424316,202.1927333722124
2015-08-28,SELL,XLV,2465,60.57027053833008,149305.71687698364,223.95857531547546,149283.95103504037
2015-11-06,BUY,XLV,2451,60.74748611450195,148892.0884666443,223.33813269996642,168.52443569610477
2015-12-11,SELL,XLV,2451,59.51982498168945,145883.09103012085,218.82463654518128,145832.79082927178
2015-12-11,BUY,XLY,2079,69.94445037841797,145414.51233673096,218.12176850509644,200.1567240357108
2016-01-08,SELL,XLY,2079,66.22994995117188,137692.06594848633,206.53809892272952,137685.6845735993
2016-03-18,BUY,XLY,1946,70.54998016357422,137290.26139831543,205.93539209747314,189.4877831863996
2016-05-06,SELL,XLY,1946,71.62509155273438,139382.4281616211,209.07364224243167,139362.84230256506
2016-05-06,BUY,XLP,3365,41.301597595214844,138979.87590789795,208.46981386184694,174.49658080525114
2016-06-24,SELL,XLP,3365,41.44083023071289,139448.39372634888,209.17259058952334,139413.7177165646
2016-06-24,BUY,XLU,3707,37.508338928222656,139043.4124069214,208.5651186103821,161.74019103281898
2016-10-07,SELL,XLU,3707,35.35932540893555,131077.01929092407,196.6155289363861,131042.14395302051
2016-10-07,BUY,XLK,3024,43.214447021484375,130680.48779296875,196.02073168945316,165.63542836230772
2016-10-14,SELL,XLK,3024,42.987579345703125,129994.43994140625,194.99165991210938,129965.08370985645
2016-10-14,BUY,XLE,2710,47.830875396728516,129621.67232513428,194.43250848770143,148.97887623446877
2016-11-04,SELL,XLE,2710,46.4398193359375,125851.91040039062,188.77786560058593,125812.11141102451
2016-11-18,BUY,XLF,6700,18.729047775268555,125484.62009429932,188.22693014144897,139.26438658374536
2017-01-13,SELL,XLF,6700,19.960262298583984,133733.7574005127,200.60063610076907,133672.42115099565
2017-01-13,BUY,VNQ,2268,58.77936935424805,133311.60969543457,199.96741454315188,160.8440410179319
2017-01-27,SELL,VNQ,2268,58.58723831176758,132875.85649108887,199.31378473663332,132837.38674737015
2017-01-27,BUY,XLK,2865,46.2490119934082,132503.4193611145,198.75512904167175,135.21225721397786
2017-02-03,SELL,XLK,2865,46.20343780517578,132372.8493118286,198.5592739677429,132309.50229507484
2017-02-03,BUY,XLB,3017,43.73365783691406,131944.44569396973,197.9166685409546,167.1399325641687
2017-02-17,SELL,XLB,3017,43.918399810791016,132501.8122291565,198.75271834373473,132470.1994433769
2017-02-17,BUY,XLK,2777,47.5706787109375,132103.77478027344,198.15566217041018,168.26900093306904
2017-02-24,SELL,XLK,2777,47.97174072265625,133217.5239868164,199.8262859802246,133185.96670176924
2017-02-24,BUY,XLV,2056,64.59617614746094,132809.7381591797,199.21460723876953,177.01393535078387
2017-03-31,SELL,XLV,2056,64.46627044677734,132542.65203857422,198.81397805786133,132520.85199586715
2017-03-31,BUY,XLU,3374,39.171730041503906,132165.41716003418,198.2481257400513,157.18671009290847
2017-04-21,SELL,XLU,3374,39.492374420166016,133247.27129364014,199.87090694046023,133204.5870967926
2017-04-21,BUY,VNQ,2178,60.99358367919922,132844.0252532959,199.26603787994387,161.29580561674084
2017-05-05,SELL,VNQ,2178,59.05842208862305,128629.243309021,192.9438649635315,128597.59524967421
2017-05-05,BUY,XLY,1549,82.79727172851562,128252.9739074707,192.37946086120604,152.24188134229917
2017-05-12,SELL,XLY,1549,82.53096008300781,127840.4571685791,191.76068575286865,127800.93836416853
2017-05-12,BUY,XLK,2507,50.837459564208984,127449.51112747192,191.1742666912079,160.25297000540013
2017-06-09,SELL,XLK,2507,51.25835037231445,128504.68438339233,192.7570265750885,128472.18032682265
2017-06-09,BUY,XLU,3127,40.97343444824219,128123.92951965332,192.18589427948,156.06491288985126
2017-06-23,SELL,XLU,3127,40.95183181762695,128056.37809371948,192.08456714057922,128020.35843946875
2017-06-23,BUY,XLV,1823,70.04035186767578,127683.56145477295,191.52534218215942,145.27164251364593
2017-08-11,SELL,XLV,1823,68.41272735595703,124716.40196990967,187.0746029548645,124674.59900946845
2017-08-11,BUY,XLF,5879,21.15146827697754,124349.48200035095,186.52422300052643,138.59278611697664
2017-09-08,SELL,XLF,5879,20.612632751464844,121181.66794586182,181.77250191879273,121138.48823006
2017-09-08,BUY,XLK,2266,53.311439514160156,120803.72193908691,181.20558290863036,153.56070806445496
2017-10-06,SELL,XLK,2266,55.27207946777344,125246.53207397461,187.8697981109619,125212.2229839281
2017-10-06,BUY,XLE,2595,48.12353515625,124880.57373046875,187.32086059570312,144.32839286365197
2017-10-13,SELL,XLE,2595,48.17300796508789,125008.95566940308,187.51343350410463,124965.77062876262
2017-10-13,BUY,XLF,5554,22.442087173461914,124643.35216140747,186.9650282421112,135.45343911304371
2017-10-20,SELL,XLF,5554,22.88011360168457,127076.1509437561,190.61422641563416,127020.99015645351
