date,filter_type,filter_period,score,is_reeval
2004-12-31,EMA,12,0.0,False
2005-03-31,EMA,45,0.0,True
2005-06-30,Double_EMA,45,6.162136491018369,True
2005-09-30,Double_EMA,45,278.8887066879053,True
2005-12-30,Double_EMA,45,731.029695929736,True
2006-03-31,Double_EMA,45,658.1023747509162,True
2006-06-30,Double_EMA,45,104.02159989527212,True
2006-09-29,Double_EMA,45,54.42622207723615,True
2006-12-29,Double_EMA,45,66.73712817414959,True
2007-03-30,TEMA,25,101.78328645956935,True
2007-06-29,EMA,12,47.68590212074111,True
2007-09-28,TEMA,12,14.480316313559223,True
2007-12-31,Double_EMA,90,3.44854116208554,True
2008-03-31,TEMA,25,0.7644707434503334,True
2008-06-30,TEMA,25,-0.27103653543844053,True
2008-09-30,TEMA,12,-1.329746477660196,True
2008-12-31,TEMA,12,-0.9508204820346525,True
2009-03-31,EMA,12,-0.8521234005700593,True
2009-06-30,TEMA,120,3.027959111115524,True
2009-09-30,TEMA,120,96.62185119651693,True
2009-12-31,TEMA,105,117.25309610132008,True
2010-03-31,TEMA,75,61.75877297797666,True
2010-06-30,Double_EMA,90,2.5371875061142455,True
2010-09-30,Double_EMA,45,65.41794652097747,True
2010-12-31,TEMA,12,217.0026469829716,True
2011-03-31,EMA,12,33.51956131548241,True
2011-06-30,Double_EMA,120,26.12802648354127,True
2011-09-30,Double_EMA,90,0.9165578170512215,True
2011-12-30,Double_EMA,63,2.0846968185370063,True
2012-03-30,EMA,45,7.748032824196532,True
2012-06-29,TEMA,105,2.0539420827991237,True
2012-09-28,Double_EMA,120,4.998011516878129,True
2012-12-31,TEMA,120,16.34785424923151,True
2013-04-30,TEMA,90,62.18060058844459,True
2013-07-31,Double_EMA,105,48.1550501131174,True
2013-10-31,Double_EMA,63,107.79843686671722,True
2014-01-31,EMA,63,73.81773988414734,True
2014-05-30,EMA,12,80.9428779096471,True
2014-08-29,EMA,12,36.2064026205405,True
2014-11-28,EMA,12,8.867865864123058,True
2015-02-27,TEMA,25,8.813905105946855,True
2015-05-29,EMA,12,11.405653078342684,True
2015-08-31,EMA,12,-0.04926722060360806,True
2015-11-30,TEMA,90,0.33075531206481157,True
2016-02-29,Double_EMA,105,-1.2648116882162983,True
2016-05-31,Double_EMA,75,-0.26780253991238434,True
2016-08-31,TEMA,120,7.329752164308521,True
2016-11-30,TEMA,105,4.2328175347094605,True
2017-02-28,Double_EMA,120,11.736006146734464,True
2017-05-31,Double_EMA,90,33.03156612248498,True
2017-08-31,TEMA,105,29.97139139261317,True
2017-11-30,EMA,45,77.64348188972923,True
2018-02-28,TEMA,25,39.74528512912945,True
2018-05-31,EMA,12,33.32585822670655,True
2018-08-31,EMA,45,25.01439093974395,True
2018-11-30,EMA,12,5.949765155205091,True
2019-02-28,EMA,12,2.745222592656565,True
2019-05-31,TEMA,120,0.835377556370644,True
2019-08-30,TEMA,105,1.16809981260709,True
2019-11-29,TEMA,90,11.681655927534973,True
2020-02-28,Double_EMA,105,2.9731744738616346,True
2020-05-29,Double_EMA,75,0.8305503349424544,True
2020-08-31,TEMA,25,4.786746601136946,True
2020-11-30,TEMA,105,33.568379565198526,True
2021-03-31,Double_EMA,120,85.77007347183455,True
2021-06-30,Double_EMA,90,149.44691843734378,True
2021-09-30,Double_EMA,63,129.1017292086252,True
2021-12-31,EMA,45,163.84582047056537,True
2022-03-31,EMA,12,37.01864851685059,True
2022-06-30,TEMA,25,1.7921076693257054,True
2022-09-30,EMA,12,-0.2901657898496656,True
2022-12-30,TEMA,120,1.1316833429816926,True
2023-03-31,TEMA,120,5.56726534728734,True
2023-06-30,TEMA,105,26.792972614067857,True
2023-09-29,Double_EMA,120,14.380981313048336,True
2023-12-29,Double_EMA,90,38.95718116222515,True
2024-03-28,Double_EMA,63,71.00992146471756,True
2024-06-28,EMA,63,66.64662157842518,True
2024-09-30,EMA,12,86.01432212637233,True
