date,equity,cash,position_value,AI_US_Sectors_Basic_position,AI_US_Sectors_Basic_shares,AI_US_Sectors_Basic_value,AI_Global_Developed_position,AI_Global_Developed_shares,AI_Global_Developed_value,AI_Real_Assets_position,AI_Real_Assets_shares,AI_Real_Assets_value
2010-12-06,85312.81259691715,497.9283558130264,84814.88424110413,XLU,1426,26576.65450668335,EWU,1419,27073.421041488647,GDX,559,31164.80869293213
2010-12-07,84582.73400461674,497.9283558130264,84084.80564880371,XLU,1426,26397.7218170166,EWU,1419,27215.91160583496,GDX,559,30471.17222595215
2010-12-08,84039.2599388361,497.9283558130264,83541.33158302307,XLU,1426,26303.98662185669,EWU,1419,27342.568983078003,GDX,559,29894.77597808838
2010-12-09,84294.05270159245,497.9283558130264,83796.12434577942,XLU,1426,26414.75914001465,EWU,1419,27374.240770339966,GDX,559,30007.124435424805
2010-12-10,84666.97336733341,497.9283558130264,84169.04501152039,XLU,1426,26517.015716552734,EWU,1419,27532.55640220642,GDX,559,30119.47289276123
2010-12-13,85274.14562761784,497.9283558130264,84776.21727180481,XLU,1426,26644.81467819214,EWU,1419,27738.37700843811,GDX,559,30393.02558517456
2010-12-14,85266.68686258793,497.9283558130264,84768.7585067749,XLU,1426,26712.98572921753,EWU,1419,27706.713340759277,GDX,559,30349.059436798096
2010-12-15,84036.45499193668,497.9283558130264,83538.52663612366,XLU,1426,26482.92747116089,EWU,1419,27263.403047561646,GDX,559,29792.196117401123
2010-12-16,84032.82380259037,497.9283558130264,83534.89544677734,XLU,1426,26721.512550354004,EWU,1419,27421.73762512207,GDX,559,29391.64527130127
2010-12-17,84161.02312242985,497.9283558130264,83663.09476661682,XLU,1426,26860.32974243164,EWU,1419,27279.236234664917,GDX,559,29523.528789520264
2010-12-20,84259.03180849552,497.9283558130264,83761.1034526825,XLU,1426,26894.828689575195,EWU,1419,27279.236234664917,GDX,559,29587.038528442383
2010-12-21,84437.00168764591,497.9283558130264,83939.07333183289,XLU,1426,26903.453426361084,EWU,1419,27458.354238510132,GDX,559,29577.26566696167
2010-12-22,84306.84685862064,497.9283558130264,83808.91850280762,XLU,1426,27024.175262451172,EWU,1419,27554.297939300537,GDX,559,29230.44530105591
2010-12-23,84577.87093698978,497.9283558130264,84079.94258117676,XLU,1426,27041.4220161438,EWU,1419,27586.289096832275,GDX,559,29452.231468200684
2010-12-27,84263.0649753809,497.9283558130264,83765.13661956787,XLU,1426,27058.655170440674,EWU,1419,27426.365787506104,GDX,559,29280.115661621094
2010-12-28,85088.19225275517,497.9283558130264,84590.26389694214,XLU,1426,27153.519115447998,EWU,1419,27394.380043029785,GDX,559,30042.364738464355
2010-12-29,85325.41122019291,497.9283558130264,84827.48286437988,XLU,1426,27058.655170440674,EWU,1419,27618.274841308594,GDX,559,30150.552852630615
2010-12-30,84958.90027201176,497.9283558130264,84460.97191619873,XLU,1426,27015.545085906982,EWU,1419,27506.33285522461,GDX,559,29939.09397506714
2010-12-31,85529.52624666691,497.9283558130264,85031.59789085388,XLU,1426,27024.175262451172,EWU,1419,27778.190031051636,GDX,559,30229.232597351074
2011-01-03,84980.29441754913,128.00236432647944,84852.29205322266,XLY,886,28023.488082885742,EWC,1223,27993.46619796753,VNQ,914,28835.337772369385
2011-01-04,83977.03780286407,128.00236432647944,83849.0354385376,XLY,886,27868.009521484375,EWC,1223,27697.85405731201,VNQ,914,28283.17185974121
2011-01-05,84362.55696408844,128.00236432647944,84234.55459976196,XLY,886,28097.528148651123,EWC,1223,27751.603839874268,VNQ,914,28385.422611236572
2011-01-06,83792.03691594696,128.00236432647944,83664.03455162048,XLY,886,27927.230758666992,EWC,1223,27617.23871421814,VNQ,914,28119.56507873535
2011-01-07,83805.36210553741,128.00236432647944,83677.35974121094,XLY,886,27912.418689727783,EWC,1223,27635.15142059326,VNQ,914,28129.789630889893
2011-01-10,83670.55165784454,128.00236432647944,83542.54929351807,XLY,886,27890.209880828857,EWC,1223,27527.66118621826,VNQ,914,28124.678226470947
2011-01-11,84004.89227788543,128.00236432647944,83876.88991355896,XLY,886,27882.80300140381,EWC,1223,27930.7612285614,VNQ,914,28063.32568359375
2011-01-12,84422.04168622589,128.00236432647944,84294.03932189941,XLY,886,27949.446327209473,EWC,1223,28163.66839981079,VNQ,914,28180.92459487915
2011-01-13,84290.47960393524,128.00236432647944,84162.47723960876,XLY,886,27905.025329589844,EWC,1223,27984.5063457489,VNQ,914,28272.94556427002
2011-01-14,84721.59140317535,128.00236432647944,84593.58903884888,XLY,886,28075.312580108643,EWC,1223,28056.16883468628,VNQ,914,28462.107624053955
2011-01-18,85200.75877492523,128.00236432647944,85072.75641059875,XLY,886,28156.76459503174,EWC,1223,28208.45833015442,VNQ,914,28707.533485412598
2011-01-19,84218.56906621551,128.00236432647944,84090.56670188904,XLY,886,27875.402881622314,EWC,1223,27885.97363090515,VNQ,914,28329.190189361572
2011-01-20,84032.08245008087,128.00236432647944,83904.0800857544,XLY,886,27934.64101791382,EWC,1223,27635.15142059326,VNQ,914,28334.287647247314
2011-01-21,84181.86933438873,128.00236432647944,84053.86697006226,XLY,886,28001.267444610596,EWC,1223,27697.85405731201,VNQ,914,28354.74546813965
2011-01-24,84507.7565070877,128.00236432647944,84379.75414276123,XLY,886,28112.338527679443,EWC,1223,27769.51421356201,VNQ,914,28497.901401519775
2011-01-25,84604.06598966217,128.00236432647944,84476.0636253357,XLY,886,28127.137077331543,EWC,1223,27518.70366668701,VNQ,914,28830.22288131714
2011-01-26,85160.3027660141,128.00236432647944,85032.30040168762,XLY,886,28171.558074951172,EWC,1223,27984.5063457489,VNQ,914,28876.23598098755
2011-01-27,85792.67815702056,128.00236432647944,85664.67579269409,XLY,886,28393.679962158203,EWC,1223,27939.72108078003,VNQ,914,29331.27474975586
2011-01-28,84220.24473111724,128.00236432647944,84092.24236679077,XLY,886,27468.203643798828,EWC,1223,27778.476398468018,VNQ,914,28845.562324523926
2011-01-31,84913.74668805694,128.00236432647944,84785.74432373047,XLY,886,27527.43333053589,EWC,1223,28029.300941467285,VNQ,914,29229.010051727295
2011-02-01,85702.62168833542,533.9288172416709,85168.69287109375,XLY,886,27853.1923828125,EWA,2128,28247.068298339844,GDX,596,29068.432189941406
2011-02-02,85317.12736460495,533.9288172416709,84783.19854736328,XLY,886,27771.74543762207,EWA,2128,28157.995071411133,GDX,596,28853.458038330078
2011-02-03,86802.71258112717,533.9288172416709,86268.7837638855,XLY,886,28097.528148651123,EWA,2128,28536.554763793945,GDX,596,29634.70085144043
2011-02-04,87036.32516810227,533.9288172416709,86502.3963508606,XLY,886,28290.03265762329,EWA,2128,28792.636993408203,GDX,596,29419.7266998291
2011-02-07,87289.85170695114,533.9288172416709,86755.92288970947,XLY,886,28438.107719421387,EWA,2128,28892.845642089844,GDX,596,29424.969528198242
2011-02-08,88442.33959910202,533.9288172416709,87908.41078186035,XLY,886,28778.668701171875,EWA,2128,29059.85464477539,GDX,596,30069.887435913086
2011-02-09,88023.45335337448,533.9288172416709,87489.52453613281,XLY,886,28971.17658996582,EWA,2128,28915.106338500977,GDX,596,29603.241607666016
2011-02-10,87660.10269114304,533.9288172416709,87126.17387390137,XLY,886,29008.185638427734,EWA,2128,28792.636993408203,GDX,596,29325.35124206543
2011-02-11,87773.46194407273,533.9288172416709,87239.53312683105,XLY,886,29304.352661132812,EWA,2128,28714.697158813477,GDX,596,29220.483306884766
2011-02-14,88304.97717234421,533.9288172416709,87771.04835510254,XLY,886,29185.889907836914,EWA,2128,28981.91683959961,GDX,596,29603.241607666016
2011-02-15,88603.05117747116,533.9288172416709,88069.12236022949,XLY,886,29222.912475585938,EWA,2128,28692.430374145508,GDX,596,30153.779510498047
2011-02-16,89238.89888712692,533.9288172416709,88704.97006988525,XLY,886,29459.821083068848,EWA,2128,28970.775329589844,GDX,596,30274.373657226562
2011-02-17,89941.48205515671,533.9288172416709,89407.55323791504,XLY,886,29467.233032226562,EWA,2128,29293.676177978516,GDX,596,30646.64402770996
2011-02-18,90330.30615946579,533.9288172416709,89796.37734222412,XLY,886,29622.708213806152,EWA,2128,29249.13246154785,GDX,596,30924.536666870117
2011-02-22,88273.43754526901,533.9288172416709,87739.50872802734,XLY,886,28911.955352783203,EWA,2128,28191.39727783203,GDX,596,30636.15609741211
2011-02-23,88581.44476267624,533.9288172416709,88047.51594543457,XLY,886,28489.91700744629,EWA,2128,28302.7413482666,GDX,596,31254.85758972168
2011-02-24,87893.72182413864,533.9288172416709,87359.79300689697,XLY,886,28660.2025680542,EWA,2128,28425.21678161621,GDX,596,30274.373657226562
2011-02-25,89381.00646921921,533.9288172416709,88847.07765197754,XLY,886,28956.359451293945,EWA,2128,28981.91683959961,GDX,596,30908.801361083984
2011-02-28,90153.61680552292,533.9288172416709,89619.68798828125,XLY,886,29178.494857788086,EWA,2128,29070.98194885254,GDX,596,31370.211181640625
2011-03-01,89461.1398615532,533.9288172416709,88927.21104431152,XLY,886,28623.196899414062,EWA,2128,28425.21678161621,GDX,596,31878.79736328125
2011-03-02,89912.11121317673,533.9288172416709,89378.18239593506,XLY,886,28734.261222839355,EWA,2128,28770.362091064453,GDX,596,31873.55908203125
2011-03-03,90241.20329996872,533.9288172416709,89707.27448272705,XLY,886,29245.107765197754,EWA,2128,29070.98194885254,GDX,596,31391.184768676758
2011-03-04,90126.23949381638,533.9288172416709,89592.3106765747,XLY,886,29030.39444732666,EWA,2128,28892.845642089844,GDX,596,31669.070587158203
2011-03-07,89145.06966349411,533.9288172416709,88611.14084625244,XLY,886,28741.66303253174,EWA,2128,28436.34814453125,GDX,596,31433.129669189453
2011-03-08,89302.99032542038,533.9288172416709,88769.06150817871,XLY,886,28971.17658996582,EWA,2128,28647.890716552734,GDX,596,31149.994201660156
2011-03-09,88933.91205546189,533.9288172416709,88399.98323822021,XLY,886,29037.809776306152,EWA,2128,28458.61492919922,GDX,596,30903.558532714844
2011-03-10,86514.62611338425,533.9288172416709,85980.69729614258,XLY,886,28704.637084960938,EWA,2128,27478.81349182129,GDX,596,29797.24671936035
2011-03-11,87534.27989146042,533.9288172416709,87000.35107421875,XLY,886,28882.327835083008,EWA,2128,27801.700134277344,GDX,596,30316.3231048584
2011-03-14,86884.17021128464,533.9288172416709,86350.24139404297,XLY,886,28526.939575195312,EWA,2128,27512.22381591797,GDX,596,30311.078002929688
2011-03-15,85159.39526697922,533.9288172416709,84625.46644973755,XLY,886,28290.03265762329,EWA,2128,26721.70425415039,GDX,596,29613.729537963867
2011-03-16,83415.60826060105,533.9288172416709,82881.67944335938,XLY,886,27808.781524658203,EWA,2128,26109.32911682129,GDX,596,28963.568801879883
2011-03-17,84116.03013178635,533.9288172416709,83582.10131454468,XLY,886,27934.64101791382,EWA,2128,26432.219818115234,GDX,596,29215.240478515625
2011-03-18,85325.91843745041,533.9288172416709,84791.98962020874,XLY,886,27916.822597503662,EWA,2128,27167.06430053711,GDX,596,29708.10272216797
2011-03-21,87082.21548411179,533.9288172416709,86548.28666687012,XLY,886,28347.667068481445,EWA,2128,27779.43537902832,GDX,596,30421.18421936035
2011-03-22,86938.01787134934,533.9288172416709,86404.08905410767,XLY,886,28124.820209503174,EWA,2128,27779.43537902832,GDX,596,30499.833465576172
2011-03-23,88512.15441843796,533.9288172416709,87978.22560119629,XLY,886,28369.960372924805,EWA,2128,28002.11540222168,GDX,596,31606.149826049805
2011-03-24,89343.92859598923,533.9288172416709,88809.99977874756,XLY,886,28785.95221710205,EWA,2128,28569.948852539062,GDX,596,31454.098709106445
2011-03-25,89271.99334666062,533.9288172416709,88738.06452941895,XLY,886,28837.964294433594,EWA,2128,28692.430374145508,GDX,596,31207.669860839844
2011-03-28,88407.28474375534,533.9288172416709,87873.35592651367,XLY,886,28540.82388305664,EWA,2128,28670.15953063965,GDX,596,30662.372512817383
2011-03-29,89155.22818705368,533.9288172416709,88621.29936981201,XLY,886,28800.81667327881,EWA,2128,29126.650939941406,GDX,596,30693.831756591797
2011-03-30,90467.08874460983,533.9288172416709,89933.15992736816,XLY,886,29112.83168029785,EWA,2128,29549.74217224121,GDX,596,31270.5860748291
2011-03-31,90693.3484263115,533.9288172416709,90159.41960906982,XLY,886,29008.817665100098,EWA,2128,29638.827575683594,GDX,596,31511.774368286133
2011-04-01,90779.49739074516,162.9576072673808,90616.53978347778,XLE,615,29931.34271621704,EWC,1204,29921.99774169922,GLD,221,30763.199325561523
2011-04-04,91001.37533187676,162.9576072673808,90838.41772460938,XLE,615,29950.04768371582,EWC,1204,29983.730850219727,GLD,221,30904.639190673828
2011-04-05,91755.95802306938,162.9576072673808,91593.000415802,XLE,615,30039.8517036438,EWC,1204,30160.098037719727,GLD,221,31393.050674438477
2011-04-06,91523.39384078789,162.9576072673808,91360.43623352051,XLE,615,29725.536460876465,EWC,1204,30168.91869354248,GLD,221,31465.981079101562
2011-04-07,91340.47862624931,162.9576072673808,91177.52101898193,XLE,615,29725.536460876465,EWC,1204,29957.275772094727,GLD,221,31494.708786010742
2011-04-08,91981.58745193291,162.9576072673808,91818.62984466553,XLE,615,29830.30117034912,EWC,1204,30239.467864990234,GLD,221,31748.860809326172
2011-04-11,90701.30116271782,162.9576072673808,90538.34355545044,XLE,615,29242.82724380493,EWC,1204,29772.076446533203,GLD,221,31523.439865112305
2011-04-12,89003.75165176201,162.9576072673808,88840.79404449463,XLE,615,28337.30083465576,EWC,1204,29207.683074951172,GLD,221,31295.810134887695
2011-04-13,89227.92491531181,162.9576072673808,89064.96730804443,XLE,615,28453.298377990723,EWC,1204,29251.770278930664,GLD,221,31359.898651123047
2011-04-14,89862.23872756767,162.9576072673808,89699.2811203003,XLE,615,28647.860069274902,EWC,1204,29269.411590576172,GLD,221,31782.00946044922
2011-04-15,90301.47482681084,162.9576072673808,90138.51721954346,XLE,615,28883.604125976562,EWC,1204,29198.862419128418,GLD,221,32056.050674438477
2011-04-18,89756.99042892265,162.9576072673808,89594.03282165527,XLE,615,28453.298377990723,EWC,1204,28890.206062316895,GLD,221,32250.528381347656
2011-04-19,90353.75912093926,162.9576072673808,90190.80151367188,XLE,615,28741.4107131958,EWC,1204,29198.862419128418,GLD,221,32250.528381347656
2011-04-20,91571.49239349175,162.9576072673808,91408.53478622437,XLE,615,29418.695697784424,EWC,1204,29613.33908843994,GLD,221,32376.5
2011-04-21,91988.53198241997,162.9576072673808,91825.57437515259,XLE,615,29553.40524673462,EWC,1204,29842.62791442871,GLD,221,32429.541213989258
2011-04-25,91669.82264709282,162.9576072673808,91506.86503982544,XLE,615,29399.979000091553,EWC,1204,29648.61711883545,GLD,221,32458.268920898438
2011-04-26,91941.60062026787,162.9576072673808,91778.64301300049,XLE,615,29691.85203552246,EWC,1204,29736.809898376465,GLD,221,32349.981079101562
2011-04-27,92558.66016387749,162.9576072673808,92395.70255661011,XLE,615,29676.877269744873,EWC,1204,29745.62596130371,GLD,221,32973.19932556152
2011-04-28,92674.31324004936,162.9576072673808,92511.35563278198,XLE,615,29673.14706802368,EWC,1204,29727.986946105957,GLD,221,33110.221618652344
2011-04-29,93670.59019851494,162.9576072673808,93507.63259124756,XLE,615,30114.697380065918,EWC,1204,29719.166290283203,GLD,221,33673.76892089844
2011-05-02,92753.1014500866,-1585.9861124744384,94339.08756256104,XLV,1096,30556.408004760742,EWA,2090,30542.06874847412,GLD,221,33240.61080932617
2011-05-03,92088.508249403,-1585.9861124744384,93674.49436187744,XLV,1096,30479.159454345703,EWA,2090,30071.853828430176,GLD,221,33123.48107910156
2011-05-04,90844.01249897576,-1585.9861124744384,92429.9986114502,XLV,1096,30453.407150268555,EWA,2090,29328.262405395508,GLD,221,32648.329055786133
2011-05-05,89256.79183971978,-1585.9861124744384,90842.77795219421,XLV,1096,30255.9930267334,EWA,2090,28879.914655685425,GLD,221,31706.87026977539
2011-05-06,90389.76050770379,-1585.9861124744384,91975.74662017822,XLV,1096,30470.576049804688,EWA,2090,29393.86989593506,GLD,221,32111.300674438477
2011-05-09,91360.09051716424,-1585.9861124744384,92946.07662963867,XLV,1096,30642.233688354492,EWA,2090,29732.861862182617,GLD,221,32570.981079101562
2011-05-10,91816.93082821465,-1585.9861124744384,93402.91694068909,XLV,1096,30831.06231689453,EWA,2090,29885.95597267151,GLD,221,32685.898651123047
2011-05-11,90874.37105763055,-1585.9861124744384,92460.35717010498,XLV,1096,30779.56398010254,EWA,2090,29295.45467376709,GLD,221,32385.33851623535
2011-05-12,90993.7168847332,-1585.9861124744384,92579.70299720764,XLV,1096,31062.818420410156,EWA,2090,29120.495386123657,GLD,221,32396.389190673828
2011-05-13,90227.87133991814,-1585.9861124744384,91813.85745239258,XLV,1096,30968.40933227539,EWA,2090,28661.217041015625,GLD,221,32184.231079101562
2011-05-16,90210.94843494988,-1585.9861124744384,91796.93454742432,XLV,1096,31019.895126342773,EWA,2090,28650.270500183105,GLD,221,32126.768920898438
2011-05-17,90301.36488354302,-1585.9861124744384,91887.35099601746,XLV,1096,31019.895126342773,EWA,2090,28879.914655685425,GLD,221,31987.541213989258
2011-05-18,90994.2058640728,-1585.9861124744384,92580.19197654724,XLV,1096,31260.222091674805,EWA,2090,29142.368535995483,GLD,221,32177.601348876953
2011-05-19,91188.09565174676,-1585.9861124744384,92774.08176422119,XLV,1096,31191.563217163086,EWA,2090,29393.86989593506,GLD,221,32188.648651123047
2011-05-20,91052.93316090203,-1585.9861124744384,92638.91927337646,XLV,1096,30934.06526184082,EWA,2090,29109.562797546387,GLD,221,32595.291213989258
2011-05-23,89880.98704159356,-1585.9861124744384,91466.973154068,XLV,1096,30616.47720336914,EWA,2090,28180.065546035767,GLD,221,32670.430404663086
2011-05-24,90159.95865833855,-1585.9861124744384,91745.94477081299,XLV,1096,30530.653610229492,EWA,2090,28376.901969909668,GLD,221,32838.38919067383
2011-05-25,90102.23723423577,-1585.9861124744384,91688.2233467102,XLV,1096,30573.560180664062,EWA,2090,28278.482761383057,GLD,221,32836.180404663086
2011-05-26,90546.74561703301,-1585.9861124744384,92132.73172950745,XLV,1096,30616.47720336914,EWA,2090,28759.634256362915,GLD,221,32756.62026977539
2011-05-27,91153.42333996392,-1585.9861124744384,92739.40945243835,XLV,1096,30633.64192199707,EWA,2090,29022.06820487976,GLD,221,33083.69932556152
2011-05-31,91697.50509274102,-1585.9861124744384,93283.49120521545,XLV,1096,30994.140731811523,EWA,2090,29218.910608291626,GLD,221,33070.439865112305
2011-06-01,90466.80104567719,-581.2628276138275,91048.06387329102,XLV,1096,30564.97886657715,EWG,1606,29816.631454467773,VNQ,894,30666.453552246094
2011-06-02,90345.98275878144,-581.2628276138275,90927.24558639526,XLV,1096,30496.324172973633,EWG,1606,29986.109226226807,VNQ,894,30444.812187194824
2011-06-03,90491.4080326767,-581.2628276138275,91072.67086029053,XLV,1096,30204.490509033203,EWG,1606,30302.461402893066,VNQ,894,30565.718948364258
2011-06-06,89422.18302275849,-581.2628276138275,90003.44585037231,XLV,1096,30024.23065185547,EWG,1606,29861.822872161865,VNQ,894,30117.39232635498
2011-06-07,90149.8678639145,-581.2628276138275,90731.13069152832,XLV,1096,30084.327026367188,EWG,1606,30212.072441101074,VNQ,894,30434.73122406006
2011-06-08,89759.6320851059,-581.2628276138275,90340.89491271973,XLV,1096,30118.66064453125,EWG,1606,29873.123023986816,VNQ,894,30349.11124420166
2011-06-09,90201.71124007416,-581.2628276138275,90782.97406768799,XLV,1096,30436.227798461914,EWG,1606,30325.06170654297,VNQ,894,30021.684562683105
2011-06-10,88040.85358931732,-581.2628276138275,88622.11641693115,XLV,1096,29878.33367919922,EWG,1606,29477.675910949707,VNQ,894,29266.106826782227
2011-06-13,88454.52114989472,-581.2628276138275,89035.78397750854,XLV,1096,30024.23065185547,EWG,1606,29624.553379058838,VNQ,894,29386.99994659424
2011-06-14,89794.27616622162,-581.2628276138275,90375.53899383545,XLV,1096,30281.732788085938,EWG,1606,30268.564010620117,VNQ,894,29825.242195129395
2011-06-15,87898.17260482025,-581.2628276138275,88479.43543243408,XLV,1096,29869.73146057129,EWG,1606,29263.000595092773,VNQ,894,29346.70337677002
2011-06-16,88136.2127278061,-581.2628276138275,88717.47555541992,XLV,1096,29921.244430541992,EWG,1606,29217.812240600586,VNQ,894,29578.418884277344
2011-06-17,88973.14160659027,-581.2628276138275,89554.4044342041,XLV,1096,29990.25032043457,EWG,1606,29703.64218902588,VNQ,894,29860.511924743652
2011-06-20,89728.07555510712,-581.2628276138275,90309.33838272095,XLV,1096,30292.126525878906,EWG,1606,29794.034214019775,VNQ,894,30223.177642822266
2011-06-21,90945.47839858246,-581.2628276138275,91526.74122619629,XLV,1096,30481.89585876465,EWG,1606,30584.92537689209,VNQ,894,30459.91999053955
2011-06-22,90377.0545094223,-581.2628276138275,90958.31733703613,XLV,1096,30300.753829956055,EWG,1606,30288.297157287598,VNQ,894,30369.26634979248
2011-06-23,89368.80956389618,-581.2628276138275,89950.07239151001,XLV,1096,30266.252975463867,EWG,1606,29929.10303878784,VNQ,894,29754.7163772583
2011-06-24,88475.17748763275,-581.2628276138275,89056.44031524658,XLV,1096,29912.619216918945,EWG,1606,29384.51781463623,VNQ,894,29759.303283691406
2011-06-27,89070.26652648163,-581.2628276138275,89651.52935409546,XLV,1096,30067.868881225586,EWG,1606,29697.359561920166,VNQ,894,29886.300910949707
2011-06-28,90158.95941283417,-581.2628276138275,90740.222240448,XLV,1096,30490.510620117188,EWG,1606,30114.500270843506,VNQ,894,30135.211349487305
2011-06-29,91032.54130675507,-581.2628276138275,91613.8041343689,XLV,1096,30550.89129638672,EWG,1606,30612.7361869812,VNQ,894,30450.176651000977
2011-06-30,91753.30164076996,-581.2628276138275,92334.56446838379,XLV,1096,30645.770736694336,EWG,1606,31157.321411132812,VNQ,894,30531.47232055664
2011-07-01,92658.2117410984,237.50889075660598,92420.7028503418,XLU,1463,30576.506900787354,EWJ,917,30539.317531585693,GLD,216,31304.87841796875
2011-07-05,93118.9667688694,237.50889075660598,92881.4578781128,XLU,1463,30395.998203277588,EWJ,917,30597.378620147705,GLD,216,31888.0810546875
2011-07-06,93632.80766547585,237.50889075660598,93395.29877471924,XLU,1463,30459.179595947266,EWJ,917,30771.558387756348,GLD,216,32164.560791015625
2011-07-07,94014.19004119301,237.50889075660598,93776.6811504364,XLU,1463,30585.517267227173,EWJ,917,30974.765201568604,GLD,216,32216.398681640625
2011-07-08,93873.20102561379,237.50889075660598,93635.69213485718,XLU,1463,30468.198333740234,EWJ,917,30713.493801116943,GLD,216,32454.0
2011-07-11,93460.36214507485,237.50889075660598,93222.85325431824,XLU,1463,30143.303327560425,EWJ,917,30336.110717773438,GLD,216,32743.439208984375
2011-07-12,93937.70306266213,237.50889075660598,93700.19417190552,XLU,1463,30278.6708984375,EWJ,917,30423.202350616455,GLD,216,32998.32092285156
2011-07-13,94733.00211585427,237.50889075660598,94495.49322509766,XLU,1463,30197.457611083984,EWJ,917,31003.79574584961,GLD,216,33294.23986816406
2011-07-14,94393.72012008095,237.50889075660598,94156.21122932434,XLU,1463,30062.07887840271,EWJ,917,30713.493801116943,GLD,216,33380.63854980469
2011-07-15,94813.64336074257,237.50889075660598,94576.13446998596,XLU,1463,30107.20047187805,EWJ,917,30945.734657287598,GLD,216,33523.19934082031
2011-07-18,94443.37500060463,237.50889075660598,94205.86610984802,XLU,1463,29818.399950027466,EWJ,917,30568.344577789307,GLD,216,33819.12158203125
2011-07-19,94669.93743575478,237.50889075660598,94432.42854499817,XLU,1463,30080.133096694946,EWJ,917,30945.734657287598,GLD,216,33406.560791015625
2011-07-20,95463.51360000038,237.50889075660598,95226.00470924377,XLU,1463,30260.630632400513,EWJ,917,31265.0531539917,GLD,216,33700.32092285156
2011-07-21,95918.98552192116,237.50889075660598,95681.47663116455,XLU,1463,30711.87168121338,EWJ,917,31526.32455444336,GLD,216,33443.28039550781
2011-07-22,96066.15072883034,237.50889075660598,95828.64183807373,XLU,1463,30522.344245910645,EWJ,917,31584.378646850586,GLD,216,33721.9189453125
2011-07-25,96321.86579383278,237.50889075660598,96084.35690307617,XLU,1463,30630.647232055664,EWJ,917,31468.270462036133,GLD,216,33985.439208984375
2011-07-26,96364.49861396218,237.50889075660598,96126.98972320557,XLU,1463,30522.344245910645,EWJ,917,31526.32455444336,GLD,216,34078.32092285156
2011-07-27,95626.45180381203,237.50889075660598,95388.94291305542,XLU,1463,30432.10663986206,EWJ,917,31003.79574584961,GLD,216,33953.04052734375
2011-07-28,95406.93875373268,237.50889075660598,95169.42986297607,XLU,1463,30242.573623657227,EWJ,917,30945.734657287598,GLD,216,33981.12158203125
2011-07-29,95454.76765502358,237.50889075660598,95217.25876426697,XLU,1463,29935.732835769653,EWJ,917,31090.887378692627,GLD,216,34190.63854980469
2011-08-01,94940.24531018353,663.5716422758123,94276.67366790771,XLE,671,31281.563663482666,EWJ,917,30800.588932037354,GDX,638,32194.521072387695
2011-08-02,94417.94827878094,663.5716422758123,93754.37663650513,XLE,671,30408.752243041992,EWJ,917,30539.317531585693,GDX,638,32806.30686187744
2011-08-03,94724.87140118695,663.5716422758123,94061.29975891113,XLE,671,30236.65849685669,EWJ,917,30597.378620147705,GDX,638,33227.26264190674
2011-08-04,88941.34386670208,663.5716422758123,88277.77222442627,XLE,671,28163.245357513428,EWJ,917,28739.46576309204,GDX,638,31375.0611038208
2011-08-05,88662.76308095074,663.5716422758123,87999.19143867493,XLE,671,27892.80428314209,EWJ,917,29000.735414505005,GDX,638,31105.651741027832
2011-08-08,84908.01011502362,663.5716422758123,84244.4384727478,XLE,671,25520.253700256348,EWJ,917,27607.306018829346,GDX,638,31116.87875366211
2011-08-09,88897.89386212445,663.5716422758123,88234.32221984863,XLE,671,26819.210426330566,EWJ,917,29029.760711669922,GDX,638,32385.351081848145
2011-08-10,87534.49239384747,663.5716422758123,86870.92075157166,XLE,671,25893.1298828125,EWJ,917,27694.402898788452,GDX,638,33283.3879699707
2011-08-11,90232.29581677532,663.5716422758123,89568.72417449951,XLE,671,27237.175052642822,EWJ,917,28739.46576309204,GDX,638,33592.08335876465
2011-08-12,89818.21958577252,663.5716422758123,89154.6479434967,XLE,671,27437.960048675537,EWJ,917,28478.203107833862,GDX,638,33238.484786987305
2011-08-15,92035.57076489544,663.5716422758123,91371.99912261963,XLE,671,28364.025234222412,EWJ,917,28826.553897857666,GDX,638,34181.41999053955
2011-08-16,90984.13529812908,663.5716422758123,90320.56365585327,XLE,671,27892.80428314209,EWJ,917,28594.330532073975,GDX,638,33833.42884063721
2011-08-17,91381.97452389813,663.5716422758123,90718.40288162231,XLE,671,28003.430309295654,EWJ,917,28623.354080200195,GDX,638,34091.618492126465
2011-08-18,88222.24191319561,663.5716422758123,87558.6702709198,XLE,671,26380.75570678711,EWJ,917,27636.34181022644,GDX,638,33541.57275390625
2011-08-19,88335.75103032208,663.5716422758123,87672.17938804626,XLE,671,25913.622535705566,EWJ,917,27375.077405929565,GDX,638,34383.47944641113
2011-08-22,89554.33422886944,663.5716422758123,88890.76258659363,XLE,671,25704.654300689697,EWJ,917,27433.1280002594,GDX,638,35752.98028564453
2011-08-23,89996.09566533184,663.5716422758123,89332.52402305603,XLE,671,26864.28351211548,EWJ,917,27955.663805007935,GDX,638,34512.57670593262
2011-08-24,88977.83504521466,663.5716422758123,88314.26340293884,XLE,671,27024.090881347656,EWJ,917,27636.34181022644,GDX,638,33653.830711364746
2011-08-25,88653.8677676878,663.5716422758123,87990.29612541199,XLE,671,26454.504684448242,EWJ,917,27258.955228805542,GDX,638,34276.8362121582
2011-08-26,90538.07049977398,663.5716422758123,89874.49885749817,XLE,671,26966.72629928589,EWJ,917,27839.545125961304,GDX,638,35068.22743225098
