date,action,symbol,shares,price,value,cost,cash_after
2020-02-10,BUY,XLK,1037,96.10975646972656,99665.81745910645,149.49872618865967,184.6838147048984
2020-02-24,SELL,XLK,1037,90.67838287353516,94033.48303985596,141.05022455978394,94077.11663000107
2020-02-24,BUY,QQQ,438,213.90206909179688,93689.10626220703,140.53365939331056,247.47670840071805
2020-03-16,SELL,QQQ,438,163.57386779785156,71645.35409545898,107.46803114318848,71785.36277271651
2020-03-16,BUY,XLK,1037,69.01944732666016,71573.16687774658,107.35975031661988,104.83614465330902
2020-03-23,SELL,XLK,1037,67.31452178955078,69805.15909576416,104.70773864364625,69805.28750177383
2020-03-23,BUY,QQQ,421,165.0456085205078,69484.20118713379,104.22630178070068,216.8600128593389
2020-04-13,SELL,QQQ,421,196.58108520507812,82760.63687133789,124.14095530700683,82853.35592889022
2020-04-13,BUY,XLB,1833,45.07643508911133,82625.10551834106,123.93765827751162,104.3127522716386
2020-04-20,SELL,XLB,1833,43.938087463378906,80538.51432037354,120.8077714805603,80522.01930116462
2020-04-20,BUY,XLE,3051,26.320270538330078,80303.14541244507,120.45471811866761,98.41917060088599
2020-06-01,SELL,XLE,3051,31.56191635131836,96295.40678787231,144.44311018180846,96249.3828482914
2020-06-01,BUY,VUG,510,188.11492919921875,95938.61389160156,143.90792083740234,166.8610358524311
2020-06-08,SELL,VUG,510,194.99609375,99448.0078125,149.17201171875,99465.69683663368
2020-06-08,BUY,XLE,2645,37.49978256225586,99186.92487716675,148.78038731575012,129.99157215117884
2020-06-15,SELL,XLE,2645,31.962045669555664,84539.61079597473,126.80941619396211,84542.79295193194
2020-06-15,BUY,XLI,1321,63.80414581298828,84285.27661895752,126.42791492843628,131.08841804598342
2020-06-22,SELL,XLI,1321,63.663238525390625,84099.13809204102,126.14870713806152,84104.07780294894
2020-06-22,BUY,XLF,3886,21.587675094604492,83889.70541763306,125.83455812644958,88.53782718944422
2020-06-29,SELL,XLF,3886,20.786447525024414,80776.13508224487,121.16420262336732,80743.50870681096
2020-06-29,BUY,XLK,818,98.42156219482422,80508.83787536621,120.76325681304931,113.90757463169575
2020-07-06,SELL,XLK,818,102.69784545898438,84006.83758544922,126.01025637817384,83994.73490370275
2020-07-06,BUY,QQQ,334,250.61767578125,83706.3037109375,125.55945556640626,162.87173719884595
2020-07-20,SELL,QQQ,334,258.7553405761719,86424.2837524414,129.63642562866212,86457.51906401159
2020-07-20,BUY,XLB,1578,54.643089294433594,86226.79490661621,129.34019235992432,101.38396503544936
2020-08-10,SELL,XLB,1578,56.15719223022461,88616.04933929443,132.92407400894166,88584.50923032094
2020-08-10,BUY,XLI,1244,70.98490905761719,88305.22686767578,132.45784030151367,146.82452234363882
2020-08-24,SELL,XLI,1244,71.7686996459961,89280.26235961914,133.92039353942872,89293.16648842335
2020-08-24,BUY,XLK,780,114.0597152709961,88966.57791137695,133.44986686706545,193.13871017932252
2020-09-14,SELL,XLK,780,110.57925415039062,86251.81823730469,129.37772735595703,86315.57922012806
2020-09-14,BUY,XLB,1447,59.49183654785156,86084.68748474121,129.12703122711181,101.76470415973745
2020-10-05,SELL,XLB,1447,58.41371154785156,84524.64060974121,126.78696091461183,84499.61835298633
2020-10-05,BUY,XLI,1154,73.00109100341797,84243.25901794434,126.3648885269165,129.99444651507656
2020-10-19,SELL,XLI,1154,74.6025619506836,86091.35649108887,129.13703473663332,86092.21390286731
2020-10-19,BUY,XLK,751,114.25469970703125,85805.27947998047,128.7079192199707,158.22650366686867
2020-10-26,SELL,XLK,751,111.34308624267578,83618.65776824951,125.42798665237427,83651.45628526401
2020-10-26,BUY,XLF,3693,22.59444236755371,83441.27566337585,125.1619134950638,85.01870839309413
2020-11-02,SELL,XLF,3693,22.255704879760742,82190.31812095642,123.28547718143463,82152.05135216808
2020-11-02,BUY,XLB,1386,59.11094665527344,81927.77206420898,122.89165809631348,101.38762986278743
