,Value
Initial Capital,100000.0
Final Equity,142702.35893030933
Total Return (%),42.70235893030934
CAGR (%),6.644213059518167
Volatility (%),28.12125917429312
Sharpe Ratio,0.2362701121716461
Sortino Ratio,0.2457801687054741
Max Drawdown (%),-51.29675782123838
Calmar Ratio,0.12952500980027368
Win Rate (%),41.16379310344828
Avg Win (%),1.2624825594333084
Avg Loss (%),-1.3448393898682018
Total Trades,1393.0
