date,action,symbol,shares,price,value,cost,cash_after
2005-10-24,BUY,DIA,1502,66.37593078613281,99696.64804077148,149.54497206115724,153.80698716736515
2006-07-31,SELL,DIA,1502,72.77465057373047,109307.52516174316,163.96128774261476,109297.37086116792
2006-09-05,BUY,DIA,1457,74.77726745605469,108950.47868347168,163.42571802520752,183.4664596710354
2007-12-31,SELL,DIA,1457,88.9509048461914,129601.46836090088,194.40220254135136,129590.53261803056
2009-06-22,BUY,DIA,2211,58.448490142822266,129229.61170578003,193.84441755867005,167.07649469186435
2010-07-12,SELL,DIA,2211,73.59508514404297,162718.733253479,244.0780998802185,162641.73164829065
2010-10-18,BUY,DIA,2015,80.48296356201172,162173.1715774536,243.25975736618042,225.30031347085605
2011-08-22,SELL,DIA,2015,80.41728210449219,162040.82344055176,243.0612351608276,162023.06251886179
2012-01-30,BUY,DIA,1706,94.69127655029297,161543.3177947998,242.3149766921997,237.42974736978067
2015-09-08,SELL,DIA,1706,134.34483337402344,229192.28573608398,343.788428604126,229085.92705484963
2015-12-14,BUY,DIA,1603,142.4735870361328,228385.1600189209,342.57774002838136,358.1892959003453
2016-01-19,SELL,DIA,1603,131.4772186279297,210757.9814605713,316.13697219085697,210800.03378428076
2016-04-25,BUY,DIA,1416,148.49295043945312,210266.01782226562,315.39902673339844,218.61693528175238
2018-12-17,SELL,DIA,1416,207.2786407470703,293506.55529785156,440.25983294677735,293284.9124001865
2019-04-01,BUY,DIA,1261,231.94737243652344,292485.63664245605,438.72845496368416,360.5473027667613
2020-04-06,SELL,DIA,1261,204.91873168945312,258402.5206604004,387.6037809906006,258375.46418217654
2020-07-13,BUY,DIA,1085,237.41259765625,257592.66845703125,386.38900268554687,396.4067224597384
2020-09-14,SELL,DIA,1085,255.89617919921875,277647.35443115234,416.47103164672853,277627.29012196534
2020-09-14,BUY,QQQ,1037,266.88330078125,276757.98291015625,415.13697436523444,454.1702374438755
2020-12-14,SELL,QQQ,1037,294.8946228027344,305805.72384643555,458.7085857696534,305801.1854981098
2020-12-14,BUY,DIA,1112,274.20562744140625,304916.65771484375,457.3749865722657,427.1527966937865
2021-03-15,SELL,DIA,1112,303.90777587890625,337945.44677734375,506.91817016601567,337865.6814038715
2021-03-15,BUY,QQQ,1087,309.8002624511719,336752.8852844238,505.1293279266357,607.666791521071
2022-03-21,SELL,QQQ,1087,342.2264709472656,372000.17391967773,558.0002608795166,372049.8404503193
2023-01-30,BUY,DIA,1155,321.3001403808594,371101.6621398926,556.6524932098389,391.52581721689785
2023-05-22,SELL,DIA,1155,319.56451416015625,369097.01385498047,553.6455207824707,368934.8941514149
2023-05-22,BUY,QQQ,1106,332.6015930175781,367857.3618774414,551.7860428161621,525.7462311573327
2023-06-12,SELL,QQQ,1106,355.110595703125,392752.31884765625,589.1284782714845,392688.9366005421
2023-06-12,BUY,DIA,1196,327.5032653808594,391693.9053955078,587.5408580932617,407.4903469410492
2023-11-27,SELL,DIA,1196,342.47802734375,409603.720703125,614.4055810546876,409396.80546901136
2023-11-27,BUY,QQQ,1062,384.4442443847656,408279.7875366211,612.4196813049316,504.59825108532095
