,Value
Initial Capital,100000.0
Final Equity,134877.24022686924
Total Return (%),34.87724022686925
CAGR (%),1.509634150616157
Volatility (%),25.93390909874161
Sharpe Ratio,0.05821082139481275
Max Drawdown (%),-68.45679704144767
Calmar Ratio,0.02205236318173253
Win Rate (%),51.8982309679984
Avg Win (%),1.0499053430766399
Avg Loss (%),-1.1204193226328774
Total Trades,5032.0
