date,action,symbol,shares,price,value,cost,cash_after
2005-07-05,BUY,SPY,1207,82.63052368164062,99735.04208374023,149.60256312561035,115.3553531341604
2005-09-12,SELL,SPY,1207,85.27767944335938,102930.15908813477,154.39523863220217,102891.11920263672
2005-10-03,BUY,SPY,1215,84.43545532226562,102589.07821655273,153.88361732482912,148.157368759159
2005-10-10,SELL,SPY,1215,81.68061065673828,99241.94194793701,148.86291292190552,99241.23640377427
2005-11-21,BUY,SPY,1142,86.61176300048828,98910.63334655762,148.36595001983642,182.2371071968082
2006-05-30,SELL,SPY,1142,87.65348815917969,100100.2834777832,150.15042521667482,100132.37015976333
2006-07-31,BUY,SPY,1118,89.26270294189453,99795.70188903809,149.69355283355713,186.97471789168776
2007-03-12,SELL,SPY,1118,99.42066955566406,111152.30856323242,166.72846284484865,111172.55481827926
2007-04-16,BUY,SPY,1067,103.85743713378906,110815.88542175293,166.22382813262942,190.4455683936976
2007-08-06,SELL,SPY,1067,103.95664978027344,110921.74531555176,166.38261797332763,110945.80826597213
2007-09-24,BUY,SPY,1021,108.36465454101562,110640.31228637695,165.96046842956542,139.53551116560993
2007-11-19,SELL,SPY,1021,102.6996078491211,104856.29961395264,157.28444942092898,104838.55067569732
2007-12-31,BUY,SPY,995,105.00415802001953,104479.13722991943,156.71870584487914,202.69473993300926
2008-01-07,SELL,SPY,995,101.39893341064453,100891.93874359131,151.33790811538697,100943.29557540893
2008-04-21,BUY,SPY,1006,99.99559020996094,100595.5637512207,150.89334562683106,196.83847856140346
2008-06-23,SELL,SPY,1006,95.34586334228516,95917.93852233887,143.8769077835083,95970.90009311677
2008-09-02,BUY,SPY,1031,92.8361587524414,95714.07967376709,143.57111951065065,113.24929983902257
2008-09-22,SELL,SPY,1031,88.50019836425781,91243.7045135498,136.8655567703247,91220.0882566185
2009-01-05,BUY,SPY,1332,68.28741455078125,90958.83618164062,136.43825427246094,124.8138207054144
2009-02-09,SELL,SPY,1332,64.05854034423828,85325.97573852539,127.98896360778808,85322.80059562302
2009-04-13,BUY,SPY,1338,63.57634353637695,85065.14765167236,127.59772147750854,130.05522247315093
2009-07-13,SELL,SPY,1338,67.1161880493164,89801.45960998535,134.70218941497802,89796.81264304352
2009-07-27,BUY,SPY,1222,73.26168823242188,89525.78302001953,134.2886745300293,136.74094849395624
2010-02-16,SELL,SPY,1222,82.57776641845703,100910.03056335449,151.36504584503174,100895.40646600342
2010-03-15,BUY,SPY,1158,86.9045639038086,100635.48500061035,150.95322750091555,108.96823789215705
2010-05-24,SELL,SPY,1158,81.3840103149414,94242.68394470215,141.36402591705323,94210.28815667726
2010-08-02,BUY,SPY,1097,85.60506439208984,93908.75563812256,140.86313345718384,160.66938509751344
2010-09-07,SELL,SPY,1097,83.23641967773438,91310.35238647461,136.9655285797119,91334.05624299242
2010-09-27,BUY,SPY,1044,87.21585845947266,91053.35623168945,136.58003434753417,144.11997695543687
2011-03-28,SELL,SPY,1044,100.93199920654297,105373.00717163086,158.05951075744628,105359.06763782885
2011-04-18,BUY,SPY,1044,100.6082992553711,105035.06442260742,157.55259663391112,166.4506185875216
2011-06-13,SELL,SPY,1044,98.4044418334961,102734.23727416992,154.1013559112549,102746.58653684618
2011-07-25,BUY,SPY,988,103.63943481445312,102395.76159667969,153.59364239501954,197.2312977714755
2011-08-15,SELL,SPY,988,93.40943908691406,92288.5258178711,138.43278872680662,92347.32432691577
2011-10-24,BUY,SPY,943,97.68360137939453,92115.63610076904,138.17345415115355,93.51477199557121
2011-12-19,SELL,SPY,943,94.22970581054688,88858.6125793457,133.28791886901854,88818.83943247226
2011-12-27,BUY,SPY,894,99.08649444580078,88583.3260345459,132.87498905181886,102.63840887453989
2012-05-07,SELL,SPY,894,107.8685531616211,96434.48652648926,144.6517297897339,96392.47320557406
2012-07-09,BUY,SPY,898,107.01973724365234,96103.7240447998,144.1555860671997,144.59357470706163
2012-11-12,SELL,SPY,898,109.93653869628906,98723.01174926758,148.08451762390138,98719.52080635075
2012-12-24,BUY,SPY,863,113.98318481445312,98367.48849487305,147.55123274230957,204.48107873539266
2013-07-01,SELL,SPY,863,130.46630859375,112592.42431640625,168.88863647460937,112628.01675866703
2013-07-22,BUY,SPY,819,137.0478973388672,112242.22792053223,168.36334188079834,217.42549625399988
2013-09-09,SELL,SPY,819,135.535888671875,111003.89282226562,166.50583923339843,111054.81247928622
2013-09-30,BUY,SPY,811,136.50526428222656,110705.76933288574,166.0586539993286,182.98449240115588
2014-02-10,SELL,SPY,811,147.04913330078125,119256.8471069336,178.88527066040038,119260.94632867436
2014-03-10,BUY,SPY,773,153.70687866210938,118815.41720581055,178.22312580871582,267.30599705509667
