date,action,bucket,symbol,shares,price,value,cost,cash_after
2011-05-02,SELL,AI_Global_Developed,EWC,729,24.764263153076172,18053.14783859253,27.079721757888795,112538.7300477676
2011-05-02,BUY,AI_US_Large_Cap,XLE,1394,48.315948486328125,67352.4321899414,101.02864828491212,45085.26920954128
2011-05-02,BUY,AI_Global_Developed,EWA,1230,14.613433837890625,17974.52362060547,26.961785430908208,27083.783803504903
2011-06-01,SELL,AI_US_Large_Cap,XLE,1394,45.7970085144043,63841.02986907959,95.76154480361939,90829.05212778087
2011-06-01,SELL,AI_Global_Developed,EWA,1230,13.655945777893066,16796.81330680847,25.195219960212704,107600.67021462914
2011-06-01,BUY,AI_US_Large_Cap,XLV,2309,27.887767791748047,64392.85583114624,96.58928374671936,43111.22509973618
2011-06-01,BUY,AI_Global_Developed,EWG,926,18.565767288208008,17191.900508880615,25.78785076332092,25893.53674009224
2011-07-01,SELL,AI_US_Large_Cap,XLV,2309,28.299877166748047,65344.41637802124,98.01662456703185,91139.93649354644
2011-07-01,SELL,AI_Global_Developed,EWG,926,19.58094596862793,18131.955966949463,27.197933950424193,109244.69452654547
2011-07-01,BUY,AI_US_Large_Cap,XLV,2310,28.299877166748047,65372.71625518799,98.059074382782,43773.9191969747
2011-07-01,BUY,AI_Global_Developed,EWG,891,19.58094596862793,17446.622858047485,26.16993428707123,26301.12640464014
2011-08-01,SELL,AI_US_Large_Cap,XLV,2310,26.3953800201416,60973.3278465271,91.45999176979065,87182.99425939744
2011-08-01,SELL,AI_Global_Developed,EWG,891,18.022546768188477,16058.089170455933,24.0871337556839,103216.99629609768
2011-08-01,BUY,AI_US_Large_Cap,VNQ,1808,34.16290283203125,61766.5283203125,92.64979248046876,41357.81818330471
2011-08-01,BUY,AI_Global_Developed,EWJ,491,33.58842468261719,16491.91651916504,24.737874778747557,24841.163789360926
2011-09-01,SELL,AI_US_Large_Cap,VNQ,1808,32.26496124267578,58335.04992675781,87.50257489013671,83088.7111412286
2011-09-01,SELL,AI_Global_Developed,EWJ,491,30.89755630493164,15170.700145721436,22.756050218582153,98236.65523673146
2011-09-01,BUY,AI_US_Large_Cap,XLU,2830,20.770320892333984,58780.008125305176,88.17001218795777,39368.47709923833
2011-09-01,BUY,AI_Global_Developed,EWJ,508,30.89755630493164,15695.958602905273,23.54393790435791,23648.974558428694
2011-10-03,SELL,AI_US_Large_Cap,XLU,2830,20.452669143676758,57881.053676605225,86.82158051490784,81443.20665451902
2011-10-03,SELL,AI_Global_Developed,EWJ,508,29.472972869873047,14972.270217895508,22.458405326843263,96393.01846708768
2011-11-01,BUY,AI_US_Large_Cap,XLU,2713,21.262792587280273,57685.95628929138,86.52893443393708,38620.533243362355
2011-11-01,BUY,AI_Global_Developed,EWJ,524,29.378000259399414,15394.072135925293,23.09110820388794,23203.369999233175
2011-12-01,SELL,AI_US_Large_Cap,XLU,2713,21.879743576049805,59359.74432182312,89.03961648273469,82474.07470457356
2011-12-01,SELL,AI_Global_Developed,EWJ,524,29.441314697265625,15427.248901367188,23.140873352050782,97878.1827325887
2011-12-01,BUY,AI_US_Large_Cap,XLE,1355,43.20973587036133,58549.1921043396,87.82378815650941,39241.16684009259
2011-12-01,BUY,AI_Global_Developed,EWU,837,18.698863983154297,15650.949153900146,23.47642373085022,23566.741262461597
2012-01-03,SELL,AI_US_Large_Cap,XLE,1355,43.74356460571289,59272.53004074097,88.90879506111145,82750.36250814145
2012-01-03,SELL,AI_Global_Developed,EWU,837,19.362821578979492,16206.681661605835,24.310022492408752,98932.73414725487
2012-01-03,BUY,AI_US_Large_Cap,VNQ,1745,33.93130874633789,59210.13376235962,88.81520064353943,39633.78518425171
2012-01-03,BUY,AI_Global_Developed,EWU,816,19.362821578979492,15800.062408447266,23.700093612670898,23810.022682191775
2012-02-01,SELL,AI_US_Large_Cap,VNQ,1745,36.14738845825195,63077.19285964966,94.61578928947449,86792.59975255196
2012-02-01,SELL,AI_Global_Developed,EWU,816,19.735177993774414,16103.905242919922,24.155857864379882,102872.34913760751
2012-02-01,BUY,AI_US_Large_Cap,XLB,2173,28.323131561279297,61546.16488265991,92.31924732398987,41233.86500762361
2012-02-01,BUY,AI_Global_Developed,EWG,1043,15.764318466186523,16442.184160232544,24.663276240348814,24767.017571150715
2012-03-01,SELL,AI_US_Large_Cap,XLB,2173,28.194908142089844,61267.53539276123,91.90130308914185,85942.6516608228
2012-03-01,SELL,AI_Global_Developed,EWG,1043,16.752744674682617,17473.11269569397,26.209669043540956,103389.55468747322
2012-03-01,BUY,AI_US_Large_Cap,XLK,2552,24.24127960205078,61863.745544433594,92.7956183166504,41433.01352472298
2012-03-01,BUY,AI_Global_Developed,EWG,986,16.752744674682617,16518.20624923706,24.77730937385559,24890.029966112063
2012-04-02,SELL,AI_US_Large_Cap,XLK,2552,25.454917907714844,64960.95050048828,97.44142575073242,89753.53904084962
2012-04-02,SELL,AI_Global_Developed,EWG,986,17.048551559448242,16809.871837615967,25.21480775642395,106538.19607070916
2012-04-02,BUY,AI_US_Large_Cap,XLF,6331,10.071572303771973,63763.12425518036,95.64468638277054,42679.42712914603
2012-04-02,BUY,AI_Global_Developed,EWG,998,17.048551559448242,17014.454456329346,25.52168168449402,25639.45099113219
2012-05-01,SELL,AI_US_Large_Cap,XLF,6331,9.862802505493164,62441.40266227722,93.66210399341583,87987.19154941599
2012-05-01,SELL,AI_Global_Developed,EWG,998,16.34149742126465,16308.81442642212,24.463221639633183,104271.54275419848
2012-05-01,BUY,AI_US_Large_Cap,VNQ,1612,38.7010383605957,62386.07383728027,93.57911075592041,41791.88980616229
2012-05-01,BUY,AI_Global_Developed,EWA,1267,13.153788566589355,16665.850113868713,24.99877517080307,25101.040917122773
2012-06-01,SELL,AI_US_Large_Cap,VNQ,1612,35.66600036621094,57493.59259033203,86.24038888549805,82508.3931185693
2012-06-01,SELL,AI_Global_Developed,EWA,1267,11.182916641235352,14168.75538444519,21.253133076667787,96655.89536993783
2012-06-01,BUY,AI_US_Large_Cap,XLU,2547,22.711063385009766,57845.07844161987,86.76761766242981,38724.04931065553
2012-06-01,BUY,AI_Global_Developed,EWU,868,17.780275344848633,15433.278999328613,23.14991849899292,23267.62039282792
2012-07-02,SELL,AI_US_Large_Cap,XLU,2547,23.891712188720703,60852.19094467163,91.27828641700745,84028.53305108254
2012-07-02,SELL,AI_Global_Developed,EWU,868,19.678754806518555,17081.159172058105,25.621738758087155,101084.07048438257
2012-07-02,BUY,AI_US_Large_Cap,XLV,1973,30.6560001373291,60484.28827095032,90.72643240642547,40509.055781025825
2012-07-02,BUY,AI_Global_Developed,EWU,821,19.678754806518555,16156.257696151733,24.2343865442276,24328.563698329865
2012-08-01,SELL,AI_US_Large_Cap,XLV,1973,30.88111114501953,60928.432289123535,91.39264843368531,85165.60333901971
2012-08-01,SELL,AI_Global_Developed,EWU,821,19.690670013427734,16166.04008102417,24.249060121536257,101307.39435992234
2012-08-01,BUY,AI_US_Large_Cap,XLE,1394,43.466312408447266,60592.03949737549,90.88805924606324,40624.46680330079
2012-08-01,BUY,AI_Global_Developed,EWA,1250,12.958941459655762,16198.676824569702,24.298015236854553,24401.491963494234
2012-09-04,SELL,AI_US_Large_Cap,XLE,1394,44.081153869628906,61449.128494262695,92.17369274139404,85758.44676501554
2012-09-04,SELL,AI_Global_Developed,EWA,1250,12.919703483581543,16149.629354476929,24.224444031715393,101883.85167546076
2012-09-04,BUY,AI_US_Large_Cap,XLK,2385,25.56214141845703,60965.70728302002,91.44856092453003,40826.695831516205
2012-09-04,BUY,AI_Global_Developed,EWG,1035,15.737906455993652,16288.73318195343,24.43309977293014,24513.529549789844
2012-10-01,SELL,AI_US_Large_Cap,XLK,2385,25.895034790039062,61759.657974243164,92.63948696136475,86180.54803707164
2012-10-01,SELL,AI_Global_Developed,EWG,1035,16.881671905517578,17472.530422210693,26.208795633316036,103626.86966364902
2012-10-01,BUY,AI_US_Large_Cap,XLF,6204,9.996087074279785,62015.72420883179,93.02358631324769,41518.121868503986
2012-10-01,BUY,AI_Global_Developed,EWG,981,16.881671905517578,16560.920139312744,24.84138020896912,24932.36034898227
2012-11-01,SELL,AI_US_Large_Cap,XLF,6204,10.276949882507324,63758.19707107544,95.63729560661316,88594.9201244511
2012-11-01,SELL,AI_Global_Developed,EWG,981,17.178752899169922,16852.356594085693,25.278534891128544,105421.99818364567
2012-11-01,BUY,AI_US_Large_Cap,XLF,6139,10.276949882507324,63090.19532871246,94.63529299306869,42237.16756194014
2012-11-01,BUY,AI_Global_Developed,EWA,1223,13.7772798538208,16849.61326122284,25.274419891834256,25362.27988082547
2012-12-03,SELL,AI_US_Large_Cap,XLF,6139,10.021620750427246,61522.729786872864,92.2840946803093,86792.72557301802
2012-12-03,SELL,AI_Global_Developed,EWA,1223,14.007086753845215,17130.667099952698,25.696000649929047,103897.69667232079
2012-12-03,BUY,AI_US_Large_Cap,XLY,1533,40.55681228637695,62173.59323501587,93.26038985252382,41630.84304745239
2012-12-03,BUY,AI_Global_Developed,EWJ,552,30.050155639648438,16587.685913085938,24.88152886962891,25018.275605496827
2013-01-02,SELL,AI_US_Large_Cap,XLY,1533,41.80974197387695,64094.33444595337,96.14150166893005,89016.46854978128
2013-01-02,SELL,AI_Global_Developed,EWJ,552,32.66242218017578,18029.65704345703,27.044485565185546,107019.08110767312
2013-01-02,BUY,AI_US_Large_Cap,XLV,1938,33.038089752197266,64027.8179397583,96.04172690963746,42895.22144100518
2013-01-02,BUY,AI_Global_Developed,EWA,1156,14.802645683288574,17111.85840988159,25.667787614822387,25757.695243508766
2013-02-01,SELL,AI_US_Large_Cap,XLV,1938,35.13395690917969,68089.60848999023,102.13441273498536,93745.16932076402
2013-02-01,SELL,AI_Global_Developed,EWA,1156,15.28464412689209,17669.048610687256,26.503572916030883,111387.71435853525
2013-02-01,BUY,AI_US_Large_Cap,XLV,1897,35.13395690917969,66649.11625671387,99.97367438507081,44638.62442743631
2013-02-01,BUY,AI_Global_Developed,EWA,1165,15.28464412689209,17806.610407829285,26.70991561174393,26805.304103995284
2013-03-01,SELL,AI_US_Large_Cap,XLV,1897,35.564491271972656,67465.83994293213,101.19875991439821,94169.945287013
2013-03-01,SELL,AI_Global_Developed,EWA,1165,15.644694328308105,18226.068892478943,27.339103338718413,112368.67507615323
2013-03-01,BUY,AI_US_Large_Cap,XLV,1891,35.564491271972656,67252.4529953003,100.87867949295043,45015.34340135999
2013-03-01,BUY,AI_Global_Developed,EWG,987,18.188831329345703,17952.37652206421,26.928564783096313,27036.038314512687
2013-04-01,SELL,AI_US_Large_Cap,XLV,1891,37.586734771728516,71076.51545333862,106.61477318000794,98005.9389946713
2013-04-01,SELL,AI_Global_Developed,EWG,987,18.084854125976562,17849.751022338867,26.774626533508304,115828.91539047667
2013-04-01,BUY,AI_US_Large_Cap,XLF,5936,11.678081512451172,69321.09185791016,103.98163778686524,46403.841894779645
2013-04-01,BUY,AI_Global_Developed,EWG,1023,18.084854125976562,18500.805770874023,27.751208656311036,27875.28491524931
2013-05-01,SELL,AI_US_Large_Cap,XLF,5936,11.916539192199707,70736.57664489746,106.1048649673462,98505.75669517943
2013-05-01,SELL,AI_Global_Developed,EWG,1023,18.75328826904297,19184.613899230957,28.776920848846437,117661.59367356154
2013-05-01,BUY,AI_US_Large_Cap,XLU,2594,27.143585205078125,70410.46002197266,105.61569003295898,47145.51796155592
2013-05-01,BUY,AI_Global_Developed,EWJ,497,37.82825469970703,18800.642585754395,28.200963878631594,28316.67441192289
2013-06-03,SELL,AI_US_Large_Cap,XLU,2594,24.98639488220215,64814.70832443237,97.22206248664855,93034.16067386861
2013-06-03,SELL,AI_Global_Developed,EWJ,497,35.01646423339844,17403.182723999023,26.104774085998535,110411.23862378164
2013-06-03,BUY,AI_US_Large_Cap,XLV,1674,39.46321105957031,66061.4153137207,99.09212297058104,44250.73118709035
2013-06-03,BUY,AI_Global_Developed,EWJ,504,35.01646423339844,17648.297973632812,26.47244696044922,26575.96076649709
2013-07-01,SELL,AI_US_Large_Cap,XLV,1674,39.125553131103516,65496.175941467285,98.24426391220092,91973.89244405218
2013-07-01,SELL,AI_Global_Developed,EWJ,504,37.302337646484375,18800.378173828125,28.20056726074219,110746.07005061957
2013-07-01,BUY,AI_US_Large_Cap,XLF,5250,12.62459945678711,66279.14714813232,99.41872072219849,44367.50418176505
2013-07-01,BUY,AI_Global_Developed,EWG,942,18.78118133544922,17691.872817993164,26.537809226989747,26649.093554544896
2013-08-01,SELL,AI_US_Large_Cap,XLF,5250,13.472273826599121,70729.43758964539,106.09415638446808,97272.43698780582
2013-08-01,SELL,AI_Global_Developed,EWG,942,20.17936897277832,19008.965572357178,28.513448358535765,116252.88911180446
2013-08-01,BUY,AI_US_Large_Cap,XLF,5164,13.472273826599121,69570.82204055786,104.35623306083679,46577.710838185754
2013-08-01,BUY,AI_Global_Developed,EWG,920,20.17936897277832,18565.019454956055,27.84752918243408,27984.843854047267
2013-09-03,SELL,AI_US_Large_Cap,XLF,5164,12.68283748626709,65494.17277908325,98.24125916862488,93380.7753739619
2013-09-03,SELL,AI_Global_Developed,EWG,920,19.499170303344727,17939.23667907715,26.90885501861572,111293.10319802043
2013-09-03,BUY,AI_US_Large_Cap,XLY,1320,50.46051025390625,66607.87353515625,99.91181030273437,44585.31785256145
2013-09-03,BUY,AI_Global_Developed,EWG,912,19.499170303344727,17783.24331665039,26.674864974975588,26775.399670936084
2013-10-01,SELL,AI_US_Large_Cap,XLY,1320,53.248382568359375,70287.86499023438,105.43179748535158,96957.83286368511
2013-10-01,SELL,AI_Global_Developed,EWG,912,21.260143280029297,19389.25067138672,29.08387600708008,116317.99965906475
2013-10-01,BUY,AI_US_Large_Cap,XLB,2101,33.12053298950195,69586.2398109436,104.37935971641542,46627.38048840473
2013-10-01,BUY,AI_Global_Developed,EWG,875,21.260143280029297,18602.625370025635,27.903938055038452,27996.851180324054
2013-11-01,SELL,AI_US_Large_Cap,XLB,2101,34.28238296508789,72027.28660964966,108.0409299144745,99916.09686005923
2013-11-01,SELL,AI_Global_Developed,EWG,875,22.068832397460938,19310.22834777832,28.96534252166748,119197.35986531588
2013-11-01,BUY,AI_US_Large_Cap,VNQ,1662,42.91473388671875,71324.28771972656,106.98643157958986,47766.085714009736
2013-11-01,BUY,AI_Global_Developed,EWG,863,22.068832397460938,19045.40235900879,28.568103538513185,28692.115251462434
2013-12-02,SELL,AI_US_Large_Cap,VNQ,1662,40.215965270996094,66838.93428039551,100.25840142059326,95430.79113043734
2013-12-02,SELL,AI_Global_Developed,EWG,863,23.005996704101562,19854.17515563965,29.78126273345947,115255.18502334353
2013-12-02,BUY,AI_US_Large_Cap,XLI,1711,40.3085823059082,68967.98432540894,103.4519764881134,46183.74872144648
2013-12-02,BUY,AI_Global_Developed,EWG,800,23.005996704101562,18404.79736328125,27.607196044921878,27751.344162120306
2014-01-02,SELL,AI_US_Large_Cap,XLI,1711,41.59552764892578,71169.94780731201,106.75492171096802,98814.53704772136
2014-01-02,SELL,AI_Global_Developed,EWG,800,23.24029541015625,18592.236328125,27.888354492187503,117378.88502135417
2014-01-02,BUY,AI_US_Large_Cap,XLI,1688,41.59552764892578,70213.25067138672,105.31987600708007,47060.314473960374
2014-01-02,BUY,AI_Global_Developed,EWG,807,23.24029541015625,18754.918395996094,28.13237759399414,28277.263700370288
2014-02-03,SELL,AI_US_Large_Cap,XLI,1688,39.262699127197266,66275.43612670898,99.41315419006347,94453.28667288921
2014-02-03,SELL,AI_Global_Developed,EWG,807,22.17464256286621,17894.936548233032,26.84240482234955,112321.38081629989
2014-02-03,BUY,AI_US_Large_Cap,XLI,1712,39.262699127197266,67217.74090576172,100.82661135864257,45002.81329917953
2014-02-03,BUY,AI_Global_Developed,EWG,809,22.17464256286621,17939.285833358765,26.908928750038143,27036.618537070724
2014-03-03,SELL,AI_US_Large_Cap,XLI,1712,41.74083709716797,71460.31311035156,107.19046966552735,98389.74117775676
2014-03-03,SELL,AI_Global_Developed,EWG,809,23.14204216003418,18721.91210746765,28.08286816120148,117083.57041706321
2014-03-03,BUY,AI_US_Large_Cap,VNQ,1578,44.38673782348633,70042.27228546143,105.06340842819213,46936.23472317359
2014-03-03,BUY,AI_Global_Developed,EWG,809,23.14204216003418,18721.91210746765,28.08286816120148,28186.23974754474
2014-04-01,SELL,AI_US_Large_Cap,VNQ,1578,44.78408432006836,70669.28505706787,106.0039275856018,98749.52087702701
2014-04-01,SELL,AI_Global_Developed,EWG,809,23.86758804321289,19308.87872695923,28.963318090438843,118029.4362858958
2014-04-01,BUY,AI_US_Large_Cap,VNQ,1577,44.78408432006836,70624.5009727478,105.93675145912172,47298.99856168887
2014-04-01,BUY,AI_Global_Developed,EWA,1194,15.797935485839844,18862.734970092773,28.29410245513916,28407.96948914096
2014-05-01,SELL,AI_US_Large_Cap,VNQ,1577,46.242393493652344,72924.25453948975,109.38638180923462,101222.83764682147
2014-05-01,SELL,AI_Global_Developed,EWA,1194,15.987018585205078,19088.500190734863,28.632750286102294,120282.70508727024
2014-05-01,BUY,AI_US_Large_Cap,XLU,2412,29.845155715942383,71986.51558685303,107.97977338027954,48188.20972703693
2014-05-01,BUY,AI_Global_Developed,EWA,1202,15.987018585205078,19216.396339416504,28.824594509124758,28942.988793111297
2014-06-02,SELL,AI_US_Large_Cap,XLU,2412,29.391193389892578,70891.5584564209,106.33733768463134,99728.20991184757
2014-06-02,SELL,AI_Global_Developed,EWA,1202,16.188308715820312,19458.347076416016,29.18752061462402,119157.36946764897
2014-06-02,BUY,AI_US_Large_Cap,XLE,1167,61.09880447387695,71302.3048210144,106.95345723152161,47748.11118940305
2014-06-02,BUY,AI_Global_Developed,EWU,706,26.974933624267578,19044.30313873291,28.566454708099364,28675.241595962038
2014-07-01,SELL,AI_US_Large_Cap,XLE,1167,64.58734893798828,75373.43621063232,113.06015431594848,103935.61765227842
2014-07-01,SELL,AI_Global_Developed,EWU,706,27.440425872802734,19372.94066619873,29.059410999298095,123279.49890747786
2014-07-01,BUY,AI_US_Large_Cap,XLE,1142,64.58734893798828,73758.75248718262,110.63812873077393,49410.108291564466
2014-07-01,BUY,AI_Global_Developed,EWJ,483,40.80562210083008,19709.115474700928,29.563673212051395,29671.429143651487
2014-08-01,SELL,AI_US_Large_Cap,XLE,1142,61.80807876586914,70584.82595062256,105.87723892593384,100150.37785534811
2014-08-01,SELL,AI_Global_Developed,EWJ,483,39.93953323364258,19290.794551849365,28.93619182777405,119412.2362153697
2014-08-01,BUY,AI_US_Large_Cap,XLE,1156,61.80807876586914,71450.13905334473,107.17520858001708,47854.921953444966
2014-08-01,BUY,AI_Global_Developed,EWJ,478,39.93953323364258,19091.096885681152,28.63664532852173,28735.18842243529
2014-09-02,SELL,AI_US_Large_Cap,XLE,1156,62.86565017700195,72672.69160461426,109.00903740692138,101298.87098964263
2014-09-02,SELL,AI_Global_Developed,EWJ,478,39.70636749267578,18979.643661499023,28.46946549224854,120250.0451856494
2014-09-02,BUY,AI_US_Large_Cap,XLK,2051,35.07302474975586,71934.77376174927,107.9021606426239,48207.36926325751
2014-09-02,BUY,AI_Global_Developed,EWC,744,25.837501525878906,19223.101135253906,28.83465170288086,28955.433476300725
2014-10-01,SELL,AI_US_Large_Cap,XLK,2051,34.34098434448242,70433.35889053345,105.65003833580019,99283.14232849836
2014-10-01,SELL,AI_Global_Developed,EWC,744,24.037639617919922,17884.003875732422,26.826005813598634,117140.32019841718
2014-10-01,BUY,AI_US_Large_Cap,XLV,1327,52.82211685180664,70094.94906234741,105.14242359352112,46940.22871247624
2014-10-01,BUY,AI_Global_Developed,EWC,779,24.037639617919922,18725.32126235962,28.087981893539432,28186.81946822308
2014-11-03,SELL,AI_US_Large_Cap,XLV,1327,56.25505447387695,74650.45728683472,111.97568593025208,102725.30106912754
2014-11-03,SELL,AI_Global_Developed,EWC,779,23.256120681762695,18116.51801109314,27.174777016639712,120814.64430320404
2014-11-03,BUY,AI_US_Large_Cap,XLU,2256,32.03762435913086,72276.88055419922,108.41532083129883,48429.34842817353
2014-11-03,BUY,AI_Global_Developed,EWJ,477,40.43920135498047,19289.499046325684,28.934248569488524,29110.91513327836
2014-12-01,SELL,AI_US_Large_Cap,XLU,2256,32.26158905029297,72782.14489746094,109.17321734619141,101783.8868133931
2014-12-01,SELL,AI_Global_Developed,EWJ,477,38.90690994262695,18558.596042633057,27.837894063949584,120314.6449619622
2014-12-01,BUY,AI_US_Large_Cap,XLU,2232,32.26158905029297,72007.8667602539,108.01180014038086,48198.76640156792
2014-12-01,BUY,AI_Global_Developed,EWJ,494,38.90690994262695,19220.013511657715,28.830020267486574,28949.922869642716
2015-01-02,SELL,AI_US_Large_Cap,XLU,2232,33.50253677368164,74777.66207885742,112.16649311828613,103615.41845538185
2015-01-02,SELL,AI_Global_Developed,EWJ,494,37.731197357177734,18639.2114944458,27.958817241668704,122226.67113258598
2015-01-02,BUY,AI_US_Large_Cap,XLV,1271,57.53638458251953,73128.74480438232,109.69311720657348,48988.23321099709
2015-01-02,BUY,AI_Global_Developed,EWG,929,21.033390045166016,19540.01935195923,29.310029027938846,29418.90383000992
2015-02-02,SELL,AI_US_Large_Cap,XLV,1271,58.39988708496094,74226.25648498535,111.33938472747803,103533.8209302678
2015-02-02,SELL,AI_Global_Developed,EWG,929,22.105104446411133,20535.642030715942,30.80346304607391,124038.65949793767
