date,action,symbol,shares,price,value,cost,cash_after
2019-08-01,BUY,IYT,2290,43.54071044921875,99708.22692871094,149.56234039306642,142.21073089599668
2019-09-03,SELL,IYT,2290,41.78702926635742,95692.2970199585,143.53844552993775,95690.96930532456
2019-09-03,BUY,ITB,2470,38.64254379272461,95447.08316802979,143.1706247520447,100.71551254272345
2019-12-02,SELL,ITB,2470,42.80227279663086,105721.61380767822,158.58242071151733,105663.74689950942
2019-12-02,BUY,XLK,1279,82.39094543457031,105378.01921081543,158.06702881622317,127.66065987777256
2020-03-02,SELL,XLK,1279,88.91865539550781,113726.96025085449,170.59044037628172,113684.03047035598
2020-05-01,BUY,XLK,1334,85.00370788574219,113394.94631958008,170.09241947937014,118.99173129652627
2020-09-01,SELL,XLK,1334,120.72341918945312,161045.04119873047,241.5675617980957,160922.4653682289
2020-09-01,BUY,ITB,2976,53.92583084106445,160483.2725830078,240.72490887451173,198.46787634657812
2021-01-04,SELL,ITB,2976,52.72383499145508,156906.1329345703,235.35919940185545,156869.24161151503
2021-01-04,BUY,XRT,2652,58.99411392211914,156452.39012145996,234.67858518218992,182.17290487288847
2021-10-01,SELL,XRT,2652,85.08443450927734,225643.92031860352,338.46588047790533,225487.6273429985
2021-10-01,BUY,XLK,1531,146.82168579101562,224784.00094604492,337.1760014190674,366.4503955344844
2021-11-01,SELL,XLK,1531,156.23716735839844,239199.103225708,358.798654838562,239206.75496640394
2021-11-01,BUY,XLF,6354,37.54766082763672,238577.8368988037,357.8667553482056,271.05131225203513
2021-12-01,SELL,XLF,6354,34.9935302734375,222348.89135742188,333.52333703613283,222286.41933263777
2021-12-01,BUY,XLE,4758,46.59455871582031,221696.91036987305,332.54536555480956,256.9635972099204
2022-01-03,SELL,XLE,4758,50.00301742553711,237914.35691070557,356.87153536605837,237814.44897254943
2022-01-03,BUY,ITB,3043,77.94487762451172,237186.26261138916,355.7793939170838,272.4069672431797
2022-02-01,SELL,ITB,3043,68.42033386230469,208203.07594299316,312.3046139144898,208163.17829632186
2022-02-01,BUY,XLE,3480,59.65931701660156,207614.42321777344,311.4216348266601,237.33344372175634
2022-05-02,SELL,XLE,3480,67.35841369628906,234407.27966308594,351.6109194946289,234293.00218731308
2022-05-02,BUY,XLP,3350,69.74895477294922,233658.99848937988,350.4884977340698,283.5152001991228
2022-06-01,SELL,XLP,3350,66.90874481201172,224144.29512023926,336.2164426803589,224091.59387775802
2022-06-01,BUY,XLE,2859,78.18340301513672,223526.34922027588,335.2895238304138,229.95513365173247
2023-03-01,SELL,XLE,2859,77.75678253173828,222306.64125823975,333.4599618873596,222203.13643000412
2023-03-01,BUY,ITB,3400,65.1900405883789,221646.13800048828,332.46920700073247,224.52922251509153
2023-07-03,SELL,ITB,3400,83.0965576171875,282528.2958984375,423.7924438476563,282329.03267710493
2023-07-03,BUY,XLK,1649,170.75900268554688,281581.5954284668,422.3723931427002,325.0648554954096
2023-08-01,SELL,XLK,1649,175.83778381347656,289956.50550842285,434.9347582626343,289846.6356056556
2023-08-01,BUY,XHB,3456,83.6405258178711,289061.6572265625,433.59248583984373,351.3858932532603
2023-09-01,SELL,XHB,3456,82.8928451538086,286477.6728515625,429.71650927734373,286399.3422355384
2023-09-01,BUY,XLE,3389,84.27561950683594,285610.074508667,428.41511176300054,360.85261510842247
2023-12-01,SELL,XLE,3389,79.54581451416016,269580.76538848877,404.37114808273316,269537.2468555145
2023-12-01,BUY,XLK,1468,183.04885864257812,268715.7244873047,403.073586730957,418.4487814788008
2024-01-02,SELL,XLK,1468,185.29139709472656,272007.7709350586,408.0116564025879,272018.2080601348
2024-01-02,BUY,ITB,2753,98.54902648925781,271305.46992492676,406.95820488739014,305.7799303206266
2024-03-01,SELL,ITB,2753,107.52230072021484,296008.89388275146,444.0133408241272,295870.660472248
2024-03-01,BUY,XLC,3762,78.4487533569336,295124.2101287842,442.68631519317626,303.76402827061247
2024-04-01,SELL,XLC,3762,80.89251708984375,304317.6492919922,456.4764739379883,304164.9368463248
2024-04-01,BUY,XHB,2783,109.00460052490234,303359.8032608032,455.03970489120485,350.0938806303893
2024-05-01,SELL,XHB,2783,101.13656616210938,281463.0636291504,422.1945954437256,281390.96291433705
2024-05-01,BUY,XLE,3202,87.6340103149414,280604.1010284424,420.9061515426636,365.9557343519991
2024-06-03,SELL,XLE,3202,86.42467498779297,276731.8093109131,415.0977139663696,276682.6673312987
2024-06-03,BUY,XLK,1322,208.61880493164062,275794.0601196289,413.69109017944334,474.9161214903579
2024-08-01,SELL,XLK,1322,208.93521118164062,276212.3491821289,414.3185237731933,276272.9467798461
2024-08-01,BUY,ITB,2377,115.93494415283203,275577.36225128174,413.36604337692256,282.2184851874481
2024-11-01,SELL,ITB,2377,115.2481689453125,273944.8975830078,410.9173463745118,273816.1987218207
2024-11-01,BUY,XLF,5942,45.964508056640625,273121.1068725586,409.6816603088379,285.4101889532758
2024-12-02,SELL,XLF,5942,50.09382629394531,297657.51583862305,446.48627375793455,297496.4397538184
2024-12-02,BUY,XLY,1334,222.33575439453125,296595.8963623047,444.893844543457,455.64954697026405
