date,filter_type,filter_period,score,is_reeval
2009-09-25,EMA,12,0.0,False
2009-12-24,EMA,12,24.01905451424102,True
2010-03-26,EMA,45,11.328085528866175,True
2010-06-25,EMA,45,2.0226866777972763,True
2010-09-24,Double_EMA,75,2.8139400627636157,True
2010-12-23,EMA,25,3.951281973212878,True
2011-03-25,EMA,25,6.386651934679008,True
2011-06-24,EMA,25,5.335430311812634,True
2011-09-23,EMA,63,1.9795270105023193,True
2011-12-23,Double_EMA,45,3.285298166154002,True
2012-03-23,TEMA,25,4.582385922511892,True
2012-06-22,TEMA,12,2.220907250904989,True
2012-09-21,TEMA,105,5.002922777245181,True
2012-12-21,TEMA,120,2.4793776711055466,True
2013-03-22,TEMA,105,5.522106549564739,True
2013-06-21,TEMA,90,4.387031779640191,True
2013-09-20,TEMA,45,4.830352173036774,True
2013-12-20,TEMA,45,6.34501433117673,True
2014-03-21,TEMA,45,5.8467154120465565,True
2014-06-20,TEMA,25,6.346035876922809,True
2014-09-19,EMA,45,4.145761096874262,True
2014-12-19,EMA,45,3.459749370445771,True
2015-03-20,Double_EMA,25,4.069611311468428,True
2015-06-19,Double_EMA,120,2.0096292245901357,True
2015-09-18,Double_EMA,90,1.8048759552251727,True
2015-12-18,Double_EMA,75,0.8924878131815625,True
2016-03-18,TEMA,120,3.546911327214696,True
2016-06-17,TEMA,105,3.4321355248040324,True
2016-09-16,Double_EMA,120,1.8312253575924224,True
2016-12-16,TEMA,120,2.658984164452789,True
2017-03-17,TEMA,105,4.425368306979801,True
2017-06-16,EMA,25,2.934771739396313,True
2017-09-15,Double_EMA,90,3.4108149353277235,True
2017-12-15,TEMA,63,4.525205201198016,True
2018-03-16,Double_EMA,90,5.173245670585765,True
2018-06-15,TEMA,63,3.9787373489603297,True
2018-09-14,EMA,12,5.291082681370659,True
2018-12-14,EMA,63,2.772881458428656,True
2019-03-15,Double_EMA,45,1.6770946242214602,True
2019-06-14,EMA,12,1.6754097979519516,True
2019-09-13,TEMA,120,2.6717099039178835,True
2019-12-13,TEMA,75,5.175383340055821,True
2020-03-13,TEMA,75,1.1844297992755162,True
2020-06-12,TEMA,75,2.0119545376622545,True
2020-09-11,Double_EMA,75,3.081855412767109,True
2020-12-11,Double_EMA,105,3.5277446822922816,True
2021-03-12,Double_EMA,90,7.485306099585068,True
2021-06-11,TEMA,63,7.91102784763358,True
2021-09-10,Double_EMA,45,4.327642545748236,True
2021-12-10,TEMA,63,5.11210616287483,True
2022-03-11,EMA,12,8.64299933635648,True
2022-06-10,EMA,12,6.86174289525044,True
2022-09-09,EMA,12,3.590292547648422,True
2022-12-09,EMA,12,2.5585307104663455,True
2023-03-10,EMA,12,1.7778391032508334,True
2023-06-09,EMA,12,2.2540947795682174,True
2023-09-08,TEMA,105,1.9951715659635678,True
2023-12-08,TEMA,120,2.8495415697034168,True
2024-03-08,TEMA,105,3.52246965902102,True
2024-06-07,EMA,12,4.807253182251419,True
2024-09-06,EMA,12,7.808243772467585,True
2024-12-06,EMA,12,4.707112256117576,True
