date,filter_type,filter_period,score,is_reeval
2007-09-28,EMA,12,0.0,False
2007-12-31,TEMA,90,127.612220444404,True
2008-03-31,Double_EMA,63,1.971941696833207,True
2008-06-30,Double_EMA,63,199.72978076538894,True
2008-09-30,Double_EMA,63,-0.6065003765687857,True
2008-12-31,EMA,12,-0.6069197041547291,True
2009-03-31,EMA,12,-0.6107569045460697,True
2009-06-30,EMA,12,-0.5551296986494273,True
2009-09-30,Double_EMA,25,-0.13149982201386928,True
2009-12-31,Double_EMA,25,-0.17774887529853858,True
2010-03-31,Double_EMA,25,0.5349112275082903,True
2010-06-30,Double_EMA,25,0.14347134035253895,True
2010-09-30,Double_EMA,25,1.655336066095638,True
2010-12-31,Double_EMA,25,5.648140663777186,True
2011-03-31,Double_EMA,25,13.831645380017521,True
2011-06-30,Double_EMA,25,8.931085764680713,True
2011-09-30,Double_EMA,25,4.340079426410682,True
2011-12-30,Double_EMA,25,4.5963060826497815,True
2012-03-30,TEMA,120,7.710205757199463,True
2012-06-29,TEMA,105,15.891946706085163,True
2012-09-28,TEMA,90,14.537636633275534,True
2012-12-31,TEMA,75,14.66980469618566,True
2013-04-30,TEMA,45,30.205792242699882,True
2013-07-31,TEMA,25,84.03080630453047,True
2013-10-31,Double_EMA,25,201.25200432701632,True
2014-01-31,TEMA,25,101.7759549184218,True
2014-05-30,TEMA,25,53.76647991652031,True
2014-08-29,Double_EMA,25,57.93289199290323,True
2014-11-28,Double_EMA,25,51.05644498233558,True
2015-02-27,Double_EMA,25,70.49247687705105,True
2015-05-29,TEMA,90,53.237829634870515,True
2015-08-31,TEMA,90,35.512017166978985,True
2015-11-30,TEMA,90,33.95615190320995,True
2016-02-29,TEMA,90,18.265161675813232,True
2016-05-31,Double_EMA,25,22.05973613381508,True
2016-08-31,Double_EMA,25,24.989331329601566,True
2016-11-30,TEMA,12,24.600334160072823,True
2017-02-28,TEMA,12,39.32514114597764,True
2017-05-31,TEMA,12,32.71315871846836,True
2017-08-31,Double_EMA,25,30.330416568351403,True
2017-11-30,Double_EMA,25,26.970438150337273,True
2018-02-28,Double_EMA,25,16.228557714579882,True
2018-05-31,EMA,45,17.461507079050968,True
2018-08-31,EMA,45,23.410451621857643,True
2018-11-30,Double_EMA,12,17.83527113906827,True
2019-02-28,EMA,45,19.750011532644955,True
2019-05-31,EMA,45,11.088981876647129,True
2019-08-30,TEMA,120,13.228543925081192,True
2019-11-29,TEMA,75,23.28201158983061,True
2020-02-28,TEMA,120,20.27931413413963,True
2020-05-29,TEMA,75,23.680742512948658,True
2020-08-31,TEMA,75,40.90706211958814,True
2020-11-30,Double_EMA,75,59.15307331542656,True
2021-03-31,EMA,45,79.67618759659062,True
2021-06-30,Double_EMA,75,124.06282666482778,True
2021-09-30,Double_EMA,75,60.30045191534896,True
2021-12-31,Double_EMA,75,58.36679942014864,True
2022-03-31,TEMA,45,99.64133915419258,True
2022-06-30,TEMA,45,63.91559862301528,True
2022-09-30,TEMA,45,47.48660365060287,True
2022-12-30,TEMA,63,133.52263065585603,True
2023-03-31,TEMA,45,95.01487796481399,True
2023-06-30,TEMA,45,101.79230027309177,True
2023-09-29,Double_EMA,75,57.938555045361355,True
2023-12-29,Double_EMA,75,67.70497997886487,True
2024-03-28,TEMA,63,109.15646396067011,True
2024-06-28,Double_EMA,63,104.24073759895911,True
2024-09-30,Double_EMA,90,56.253134125397104,True
