date,action,symbol,shares,price,value,cost,cash_after
2010-01-04,BUY,EWT,6944,14.364166259765625,99744.7705078125,149.61715576171875,105.61233642578009
2010-02-01,SELL,EWT,6944,12.964359283447266,90024.51086425781,135.03676629638673,89995.08643438721
2010-04-01,BUY,EWY,2219,40.43965530395508,89735.59511947632,134.60339267921447,124.88792223167547
2010-05-03,SELL,EWY,2219,40.5415153503418,89961.62256240845,134.94243384361266,89951.56805079652
2010-10-01,BUY,EWZ,2219,40.43476486206055,89724.74322891235,134.58711484336854,92.23770704079652
2010-11-01,SELL,EWZ,2219,40.388179779052734,89621.37092971802,134.43205639457705,89579.17658036423
2010-11-01,BUY,EWY,2048,43.61882400512695,89331.3515625,133.99702734375,113.82799052048358
2011-08-01,SELL,EWY,2048,52.34679412841797,107206.234375,160.8093515625,107159.25301395799
2011-11-01,BUY,EWY,2467,43.32175827026367,106874.77765274048,160.31216647911072,124.16319473840122
2012-11-01,SELL,EWY,2467,46.49256134033203,114697.14882659912,172.04572323989868,114649.26629809762
2013-01-02,BUY,EWY,2186,52.31355667114258,114357.43488311768,171.53615232467652,120.29526265525783
2013-05-01,SELL,EWY,2186,46.572509765625,101807.50634765625,152.71125952148438,101775.09035079002
2013-05-01,BUY,FXI,3741,27.133840560913086,101507.69753837585,152.26154630756378,115.13126610660402
2013-06-03,SELL,FXI,3741,26.65959930419922,99733.56099700928,149.60034149551393,99699.09192162036
2013-08-01,BUY,EWT,6203,16.030487060546875,99437.11123657227,149.1556668548584,112.82501819323807
2013-10-01,SELL,EWT,6203,16.544584274291992,102626.05625343323,153.93908438014984,102584.94218724631
2013-11-01,BUY,EWT,6077,16.836685180664062,102316.53584289551,153.47480376434325,114.93154058646178
2013-12-02,SELL,EWT,6077,16.55626678466797,100612.43325042725,150.91864987564088,100576.44614113806
2013-12-02,BUY,EWY,1949,51.45199966430664,100279.94734573364,150.41992101860046,146.07887438581383
2014-02-03,SELL,EWY,1949,46.947296142578125,91500.28018188477,137.25042027282714,91509.10863599775
2014-04-01,BUY,EWY,1793,50.884761810302734,91236.3779258728,136.8545668888092,135.87614323613525
2014-06-02,SELL,EWY,1793,52.82898712158203,94722.37390899658,142.08356086349488,94716.16649136922
2014-06-02,BUY,EWZ,3523,26.81587028503418,94472.31101417542,141.70846652126312,102.14701067254646
2014-08-01,SELL,EWZ,3523,28.98552894592285,102116.0184764862,153.1740277147293,102064.99145944402
2014-10-01,BUY,FXI,3558,28.609500885009766,101792.60414886475,152.68890622329712,119.69840435597871
2015-02-02,SELL,FXI,3558,32.43598556518555,115407.23664093018,173.11085496139526,115353.82419032475
2015-03-02,BUY,FXI,3392,33.91316604614258,115033.45922851562,172.55018884277342,147.8147729663615
2015-07-01,SELL,FXI,3392,35.54964828491211,120584.40698242188,180.8766104736328,120551.34514491461
2015-12-01,BUY,EWY,2706,44.4239616394043,120211.24019622803,180.31686029434206,159.78808839223348
2016-04-01,SELL,EWY,2706,44.07208251953125,119259.05529785156,178.88858294677735,119239.95480329702
2016-04-01,BUY,EWZ,7135,16.668888092041016,118932.51653671265,178.39877480506897,129.0394917793019
2017-05-01,SELL,EWZ,7135,23.69624900817871,169072.7366733551,253.60910501003266,168948.1670601244
2017-05-01,BUY,EWY,3149,53.50388717651367,168483.74071884155,252.72561107826232,211.70073020458221
2018-01-02,SELL,EWY,3149,66.93071746826172,210764.82930755615,316.14724396133425,210660.3827937994
2018-01-02,BUY,FXI,5260,39.94353103637695,210102.97325134277,315.1544598770142,242.25508257959154
2018-03-01,SELL,FXI,5260,39.5170783996582,207859.83238220215,311.7897485733032,207790.29771620844
2018-05-01,BUY,EWZ,7701,26.914304733276367,207267.0607509613,310.900591126442,212.33637412069947
