date,action,bucket,symbol,shares,price,value,cost,cash_after
2018-08-01,SELL,AI_Global_Developed,EWC,794,24.936025619506836,19799.204341888428,29.69880651283264,18469.901903106238
2018-08-01,BUY,AI_Global_Developed,EWA,1166,17.004058837890625,19826.73260498047,29.740098907470706,-1386.570800781701
2018-09-04,SELL,AI_US_Sectors_Basic,XLY,192,109.2743148803711,20980.66845703125,31.471002685546875,19562.626653564002
2018-09-04,BUY,AI_US_Sectors_Basic,XLV,246,81.31085968017578,20002.471481323242,30.003707221984868,-469.8485349812254
2018-09-04,SELL,AI_Global_Developed,EWA,1166,16.63749122619629,19399.314769744873,29.098972154617307,18900.36726260903
2018-09-04,BUY,AI_Global_Developed,EWC,823,24.267864227294922,19972.45225906372,29.958678388595583,-1102.0436748432876
2018-11-01,SELL,AI_US_Sectors_Basic,XLV,246,79.65897369384766,19596.107528686523,29.394161293029786,18464.669692550207
2018-11-01,SELL,AI_Global_Developed,EWC,823,22.948678970336914,18886.76279258728,28.330144188880922,37323.10234094861
2018-11-01,SELL,AI_Emerging_Markets,EWT,819,22.336698532104492,18293.75609779358,27.44063414669037,55589.4178045955
2018-11-01,SELL,AI_Real_Assets,VNQ,334,60.3636589050293,20161.462074279785,30.24219311141968,75720.63768576387
2018-12-03,BUY,AI_Real_Assets,GLD,162,116.41000366210938,18858.42059326172,28.28763088989258,56833.92946161226
2019-02-01,SELL,AI_Real_Assets,GLD,162,124.5,20169.0,30.253500000000003,76972.67596161226
2019-03-01,BUY,AI_US_Sectors_Basic,XLI,281,68.20645904541016,19166.014991760254,28.74902248764038,57777.911947364366
2019-03-01,BUY,AI_Global_Developed,EWA,1152,16.65053939819336,19181.42138671875,28.772132080078123,38567.71842856554
2019-03-01,BUY,AI_Emerging_Markets,EWZ,680,28.167564392089844,19153.943786621094,28.73091567993164,19385.043726264514
2019-03-01,BUY,AI_Real_Assets,GDX,951,20.14512062072754,19158.00971031189,28.737014565467838,198.29700138715634
2019-04-01,SELL,AI_US_Sectors_Basic,XLI,281,68.75224304199219,19319.380294799805,28.97907044219971,19488.69822574476
2019-04-01,BUY,AI_US_Sectors_Basic,XLK,272,70.64739227294922,19216.090698242188,28.824136047363282,243.78339145521022
2019-04-01,SELL,AI_Global_Developed,EWA,1152,16.906938552856445,19476.793212890625,29.21518981933594,19691.3614145265
2019-04-01,BUY,AI_Global_Developed,EWC,789,24.386390686035156,19240.86225128174,28.86129337692261,421.63786986783816
2019-04-01,SELL,AI_Emerging_Markets,EWZ,680,27.801753997802734,18905.19271850586,28.357789077758788,19298.472799295938
2019-04-01,BUY,AI_Emerging_Markets,FXI,499,38.53295135498047,19227.942726135254,28.84191408920288,41.688159071480186
2019-05-01,SELL,AI_Global_Developed,EWC,789,24.69121742248535,19481.370546340942,29.222055819511418,19493.83664959291
2019-05-01,BUY,AI_Global_Developed,EWU,733,26.050065994262695,19094.698373794556,28.642047560691836,370.4962282376655
2019-05-01,SELL,AI_Emerging_Markets,FXI,499,37.933284759521484,18928.70909500122,28.39306364250183,19270.812259596383
2019-05-01,BUY,AI_Emerging_Markets,EWT,786,24.291784286499023,19093.342449188232,28.64001367378235,148.82979673436785
2019-05-01,SELL,AI_Real_Assets,GDX,951,19.049673080444336,18116.239099502563,27.174358649253847,18237.89453758768
2019-05-01,BUY,AI_Real_Assets,IYR,261,72.99729919433594,19052.29508972168,28.578442634582522,-842.9789947685822
2019-06-03,SELL,AI_Global_Developed,EWU,733,24.785795211791992,18167.98789024353,27.251981835365296,17297.756913639583
2019-06-03,BUY,AI_Global_Developed,EWG,789,22.816587448120117,18002.287496566772,27.00343124485016,-731.5340141720408
2019-06-03,SELL,AI_Real_Assets,IYR,261,73.22398376464844,19111.459762573242,28.667189643859864,18351.25855875734
