date,action,symbol,shares,price,value,cost,cash_after
2019-08-01,BUY,IYT,2290,43.540706634521484,99708.2181930542,149.5623272895813,142.2194796562253
2019-09-03,SELL,IYT,2290,41.78702163696289,95692.27954864502,143.5384193229675,95690.96060897828
2019-09-03,BUY,ITB,2470,38.64253616333008,95447.0643234253,143.17059648513793,100.72568906784
2019-12-02,SELL,ITB,2470,42.802276611328125,105721.62322998047,158.5824348449707,105663.76648420334
2019-12-02,BUY,XLK,1279,82.39093017578125,105377.99969482422,158.06699954223635,127.69978983688634
2020-03-02,SELL,XLK,1279,88.91864776611328,113726.95049285889,170.59042573928832,113684.05985695649
2020-05-01,BUY,XLK,1334,85.00372314453125,113394.96667480469,170.09245001220705,119.00073213959695
2020-09-01,SELL,XLK,1334,120.72340393066406,161045.02084350586,241.56753126525876,160922.4540443802
2020-09-01,BUY,ITB,2976,53.925819396972656,160483.23852539062,240.72485778808593,198.49066120147472
2021-01-04,SELL,ITB,2976,52.72383499145508,156906.1329345703,235.35919940185545,156869.26439636992
2021-01-04,BUY,XRT,2652,58.99412536621094,156452.4204711914,234.6786307067871,182.1652944717207
2021-10-01,SELL,XRT,2652,85.08443450927734,225643.92031860352,338.46588047790533,225487.61973259732
2021-10-01,BUY,XLK,1531,146.8216552734375,224783.9542236328,337.1759313354492,366.4895776290505
2021-11-01,SELL,XLK,1531,156.23716735839844,239199.103225708,358.798654838562,239206.7941484985
2021-11-01,BUY,XLF,6354,37.547664642333984,238577.86113739014,357.8667917060852,271.0662194022734
2021-12-01,SELL,XLF,6354,34.99352264404297,222348.84288024902,333.5232643203735,222286.38583533093
2021-12-01,BUY,XLE,4758,46.59456253051758,221696.92852020264,332.545392780304,256.9119223479938
2022-01-03,SELL,XLE,4758,50.00302505493164,237914.39321136475,356.8715898170471,237814.4335438957
2022-01-03,BUY,ITB,3043,77.94488525390625,237186.28582763672,355.7794287414551,272.36828751751455
2022-02-01,SELL,ITB,3043,68.42032623291016,208203.0527267456,312.3045790901184,208163.116435173
2022-02-01,BUY,XLE,3480,59.65930938720703,207614.39666748047,311.4215950012207,237.29817269131308
2022-05-02,SELL,XLE,3480,67.35840606689453,234407.25311279297,351.61087966918944,234292.94040581508
2022-05-02,BUY,XLP,3350,69.74893188476562,233658.92181396484,350.48838272094724,283.5302091292979
2022-06-01,SELL,XLP,3350,66.90873718261719,224144.26956176758,336.21640434265134,224091.58336655423
2022-06-01,BUY,XLE,2859,78.18340301513672,223526.34922027588,335.2895238304138,229.94462244794704
2023-03-01,SELL,XLE,2859,77.75677490234375,222306.61944580078,333.45992916870114,222203.10413908004
2023-03-01,BUY,ITB,3400,65.19003295898438,221646.11206054688,332.4691680908203,224.5229104423488
2023-07-03,SELL,ITB,3400,83.09657287597656,282528.3477783203,423.7925216674805,282329.0781670952
2023-07-03,BUY,XLK,1649,170.75901794433594,281581.62059020996,422.372430885315,325.0851459999103
2023-08-01,SELL,XLK,1649,175.83779907226562,289956.530670166,434.93479600524904,289846.6810201607
2023-08-01,BUY,XHB,3456,83.64051818847656,289061.630859375,433.5924462890625,351.45771449658787
2023-09-01,SELL,XHB,3456,82.8928451538086,286477.6728515625,429.71650927734373,286399.41405678174
2023-09-01,BUY,XLE,3389,84.27560424804688,285610.02279663086,428.4150341949463,360.97622595593566
2023-12-01,SELL,XLE,3389,79.5457992553711,269580.71367645264,404.371070514679,269537.3188318939
2023-12-01,BUY,XLK,1468,183.04885864257812,268715.7244873047,403.073586730957,418.520757858234
2024-01-02,SELL,XLK,1468,185.29139709472656,272007.7709350586,408.0116564025879,272018.2800365142
2024-01-02,BUY,ITB,2753,98.54902648925781,271305.46992492676,406.95820488739014,305.85190670005977
2024-03-01,SELL,ITB,2753,107.52230072021484,296008.89388275146,444.0133408241272,295870.7324486274
2024-03-01,BUY,XLC,3762,78.44876861572266,295124.26753234863,442.686401298523,303.7785149802803
2024-04-01,SELL,XLC,3762,80.89250946044922,304317.62059020996,456.4764308853149,304164.9226743049
2024-04-01,BUY,XHB,2783,109.00460052490234,303359.8032608032,455.03970489120485,350.0797086104867
2024-05-01,SELL,XHB,2783,101.13656616210938,281463.0636291504,422.1945954437256,281390.94874231715
2024-05-01,BUY,XLE,3202,87.63400268554688,280604.0765991211,420.9061148986816,365.9660282973782
2024-06-03,SELL,XLE,3202,86.4246826171875,276731.8337402344,415.09775061035157,276682.70201792143
2024-06-03,BUY,XLK,1322,208.61878967285156,275794.03994750977,413.69105992126464,474.97101049037883
2024-08-01,SELL,XLK,1322,208.93519592285156,276212.32901000977,414.31849351501467,276272.9815269851
2024-08-01,BUY,ITB,2377,115.93494415283203,275577.36225128174,413.36604337692256,282.253232326475
2024-11-01,SELL,ITB,2377,115.24816131591797,273944.879447937,410.91731917190555,273816.2153610916
2024-11-01,BUY,XLF,5942,45.96451187133789,273121.12953948975,409.6816943092346,285.4041272926261
2024-12-02,SELL,XLF,5942,50.09382629394531,297657.51583862305,446.48627375793455,297496.43369215773
2024-12-02,BUY,XLY,1334,222.33575439453125,296595.8963623047,444.893844543457,455.64348530961433
